#    L    TT             EE             BB             TE             PP             TP             EP          
    79    0.20527E+04    0.44649E+00    0.00000E+00   -0.10007E+02    0.11911E-06    0.48336E-03   -0.10090E-06
    80    0.20791E+04    0.46114E+00    0.00000E+00   -0.10548E+02    0.11841E-06    0.47560E-03   -0.68611E-07
    81    0.21056E+04    0.47588E+00    0.00000E+00   -0.11099E+02    0.11771E-06    0.46786E-03   -0.50936E-07
    82    0.21324E+04    0.49074E+00    0.00000E+00   -0.11659E+02    0.11701E-06    0.46015E-03   -0.47486E-07
    83    0.21593E+04    0.50570E+00    0.00000E+00   -0.12228E+02    0.11631E-06    0.45253E-03   -0.56250E-07
    84    0.21866E+04    0.52075E+00    0.00000E+00   -0.12804E+02    0.11562E-06    0.44502E-03   -0.75222E-07
    85    0.22139E+04    0.53586E+00    0.00000E+00   -0.13388E+02    0.11492E-06    0.43767E-03   -0.10239E-06
    86    0.22415E+04    0.55105E+00    0.00000E+00   -0.13979E+02    0.11423E-06    0.43050E-03   -0.13558E-06
    87    0.22695E+04    0.56628E+00    0.00000E+00   -0.14577E+02    0.11354E-06    0.42353E-03   -0.17188E-06
    88    0.22975E+04    0.58158E+00    0.00000E+00   -0.15181E+02    0.11285E-06    0.41673E-03   -0.20821E-06
    89    0.23258E+04    0.59692E+00    0.00000E+00   -0.15792E+02    0.11216E-06    0.41011E-03   -0.24147E-06
    90    0.23543E+04    0.61226E+00    0.00000E+00   -0.16409E+02    0.11148E-06    0.40364E-03   -0.26860E-06
    91    0.23830E+04    0.62761E+00    0.00000E+00   -0.17031E+02    0.11080E-06    0.39733E-03   -0.28714E-06
    92    0.24120E+04    0.64294E+00    0.00000E+00   -0.17658E+02    0.11012E-06    0.39118E-03   -0.29719E-06
    93    0.24413E+04    0.65825E+00    0.00000E+00   -0.18291E+02    0.10945E-06    0.38516E-03   -0.29945E-06
    94    0.24706E+04    0.67350E+00    0.00000E+00   -0.18927E+02    0.10878E-06    0.37929E-03   -0.29465E-06
    95    0.25002E+04    0.68869E+00    0.00000E+00   -0.19567E+02    0.10811E-06    0.37355E-03   -0.28350E-06
    96    0.25298E+04    0.70381E+00    0.00000E+00   -0.20210E+02    0.10744E-06    0.36794E-03   -0.26671E-06
    97    0.25599E+04    0.71884E+00    0.00000E+00   -0.20857E+02    0.10678E-06    0.36246E-03   -0.24501E-06
    98    0.25902E+04    0.73377E+00    0.00000E+00   -0.21505E+02    0.10612E-06    0.35710E-03   -0.21910E-06
    99    0.26206E+04    0.74857E+00    0.00000E+00   -0.22156E+02    0.10547E-06    0.35185E-03   -0.18970E-06
   100    0.26512E+04    0.76323E+00    0.00000E+00   -0.22806E+02    0.10482E-06    0.34671E-03   -0.15753E-06
   101    0.26820E+04    0.77782E+00    0.00000E+00   -0.23459E+02    0.10417E-06    0.34168E-03   -0.12329E-06
   102    0.27134E+04    0.79219E+00    0.00000E+00   -0.24112E+02    0.10352E-06    0.33675E-03   -0.87695E-07
   103    0.27446E+04    0.80641E+00    0.00000E+00   -0.24765E+02    0.10288E-06    0.33192E-03   -0.51462E-07
   104    0.27761E+04    0.82048E+00    0.00000E+00   -0.25417E+02    0.10225E-06    0.32718E-03   -0.15300E-07
   105    0.28078E+04    0.83433E+00    0.00000E+00   -0.26068E+02    0.10161E-06    0.32252E-03    0.20080E-07
   106    0.28396E+04    0.84803E+00    0.00000E+00   -0.26717E+02    0.10098E-06    0.31795E-03    0.53966E-07
   107    0.28714E+04    0.86144E+00    0.00000E+00   -0.27364E+02    0.10036E-06    0.31345E-03    0.85650E-07
   108    0.29036E+04    0.87463E+00    0.00000E+00   -0.28009E+02    0.99736E-07    0.30903E-03    0.11442E-06
   109    0.29360E+04    0.88751E+00    0.00000E+00   -0.28651E+02    0.99118E-07    0.30468E-03    0.13957E-06
   110    0.29684E+04    0.90011E+00    0.00000E+00   -0.29288E+02    0.98504E-07    0.30038E-03    0.16038E-06
   111    0.30010E+04    0.91248E+00    0.00000E+00   -0.29921E+02    0.97895E-07    0.29615E-03    0.17633E-06
   112    0.30337E+04    0.92455E+00    0.00000E+00   -0.30550E+02    0.97290E-07    0.29197E-03    0.18759E-06
   113    0.30667E+04    0.93633E+00    0.00000E+00   -0.31174E+02    0.96688E-07    0.28786E-03    0.19453E-06
   114    0.30997E+04    0.94774E+00    0.00000E+00   -0.31791E+02    0.96091E-07    0.28380E-03    0.19748E-06
   115    0.31330E+04    0.95893E+00    0.00000E+00   -0.32402E+02    0.95498E-07    0.27980E-03    0.19681E-06
   116    0.31663E+04    0.96967E+00    0.00000E+00   -0.33005E+02    0.94910E-07    0.27586E-03    0.19288E-06
   117    0.31999E+04    0.98003E+00    0.00000E+00   -0.33601E+02    0.94325E-07    0.27198E-03    0.18602E-06
   118    0.32337E+04    0.99018E+00    0.00000E+00   -0.34189E+02    0.93745E-07    0.26816E-03    0.17661E-06
   119    0.32674E+04    0.99995E+00    0.00000E+00   -0.34767E+02    0.93169E-07    0.26440E-03    0.16499E-06
   120    0.33013E+04    0.10092E+01    0.00000E+00   -0.35336E+02    0.92596E-07    0.26069E-03    0.15152E-06
   121    0.33352E+04    0.10182E+01    0.00000E+00   -0.35895E+02    0.92028E-07    0.25705E-03    0.13655E-06
   122    0.33692E+04    0.10267E+01    0.00000E+00   -0.36444E+02    0.91465E-07    0.25347E-03    0.12043E-06
   123    0.34032E+04    0.10348E+01    0.00000E+00   -0.36982E+02    0.90905E-07    0.24994E-03    0.10351E-06
   124    0.34374E+04    0.10425E+01    0.00000E+00   -0.37506E+02    0.90349E-07    0.24648E-03    0.86160E-07
   125    0.34715E+04    0.10497E+01    0.00000E+00   -0.38020E+02    0.89798E-07    0.24308E-03    0.68716E-07
   126    0.35057E+04    0.10566E+01    0.00000E+00   -0.38521E+02    0.89251E-07    0.23973E-03    0.51537E-07
   127    0.35399E+04    0.10629E+01    0.00000E+00   -0.39009E+02    0.88708E-07    0.23645E-03    0.34974E-07
   128    0.35740E+04    0.10689E+01    0.00000E+00   -0.39484E+02    0.88169E-07    0.23323E-03    0.19381E-07
   129    0.36083E+04    0.10743E+01    0.00000E+00   -0.39944E+02    0.87634E-07    0.23007E-03    0.51079E-08
   130    0.36425E+04    0.10792E+01    0.00000E+00   -0.40389E+02    0.87103E-07    0.22697E-03   -0.74916E-08
   131    0.36768E+04    0.10837E+01    0.00000E+00   -0.40820E+02    0.86577E-07    0.22393E-03   -0.18146E-07
   132    0.37111E+04    0.10877E+01    0.00000E+00   -0.41234E+02    0.86055E-07    0.22095E-03   -0.26906E-07
   133    0.37453E+04    0.10913E+01    0.00000E+00   -0.41634E+02    0.85537E-07    0.21803E-03   -0.33902E-07
   134    0.37795E+04    0.10944E+01    0.00000E+00   -0.42015E+02    0.85022E-07    0.21517E-03   -0.39263E-07
   135    0.38137E+04    0.10970E+01    0.00000E+00   -0.42380E+02    0.84512E-07    0.21236E-03   -0.43120E-07
   136    0.38477E+04    0.10991E+01    0.00000E+00   -0.42726E+02    0.84006E-07    0.20960E-03   -0.45603E-07
   137    0.38818E+04    0.11007E+01    0.00000E+00   -0.43054E+02    0.83504E-07    0.20690E-03   -0.46842E-07
   138    0.39158E+04    0.11018E+01    0.00000E+00   -0.43363E+02    0.83006E-07    0.20424E-03   -0.46968E-07
   139    0.39495E+04    0.11025E+01    0.00000E+00   -0.43653E+02    0.82512E-07    0.20163E-03   -0.46109E-07
   140    0.39834E+04    0.11026E+01    0.00000E+00   -0.43924E+02    0.82022E-07    0.19907E-03   -0.44397E-07
   141    0.40170E+04    0.11022E+01    0.00000E+00   -0.44174E+02    0.81536E-07    0.19656E-03   -0.41961E-07
   142    0.40506E+04    0.11013E+01    0.00000E+00   -0.44403E+02    0.81053E-07    0.19409E-03   -0.38930E-07
   143    0.40841E+04    0.11000E+01    0.00000E+00   -0.44613E+02    0.80575E-07    0.19165E-03   -0.35435E-07
   144    0.41174E+04    0.10982E+01    0.00000E+00   -0.44802E+02    0.80100E-07    0.18926E-03   -0.31606E-07
   145    0.41506E+04    0.10960E+01    0.00000E+00   -0.44969E+02    0.79629E-07    0.18691E-03   -0.27572E-07
   146    0.41838E+04    0.10931E+01    0.00000E+00   -0.45114E+02    0.79162E-07    0.18460E-03   -0.23462E-07
   147    0.42167E+04    0.10900E+01    0.00000E+00   -0.45236E+02    0.78698E-07    0.18231E-03   -0.19407E-07
   148    0.42495E+04    0.10863E+01    0.00000E+00   -0.45337E+02    0.78238E-07    0.18007E-03   -0.15537E-07
   149    0.42822E+04    0.10821E+01    0.00000E+00   -0.45415E+02    0.77782E-07    0.17785E-03   -0.11980E-07
   150    0.43146E+04    0.10776E+01    0.00000E+00   -0.45467E+02    0.77330E-07    0.17567E-03   -0.88656E-08
   151    0.43468E+04    0.10726E+01    0.00000E+00   -0.45498E+02    0.76881E-07    0.17351E-03   -0.62965E-08
   152    0.43788E+04    0.10671E+01    0.00000E+00   -0.45504E+02    0.76436E-07    0.17138E-03   -0.42616E-08
   153    0.44106E+04    0.10612E+01    0.00000E+00   -0.45485E+02    0.75994E-07    0.16928E-03   -0.27225E-08
   154    0.44422E+04    0.10550E+01    0.00000E+00   -0.45441E+02    0.75556E-07    0.16721E-03   -0.16406E-08
   155    0.44736E+04    0.10483E+01    0.00000E+00   -0.45374E+02    0.75122E-07    0.16517E-03   -0.97749E-09
   156    0.45047E+04    0.10413E+01    0.00000E+00   -0.45281E+02    0.74691E-07    0.16315E-03   -0.69473E-09
   157    0.45357E+04    0.10340E+01    0.00000E+00   -0.45163E+02    0.74264E-07    0.16117E-03   -0.75385E-09
   158    0.45663E+04    0.10263E+01    0.00000E+00   -0.45019E+02    0.73840E-07    0.15921E-03   -0.11164E-08
   159    0.45967E+04    0.10182E+01    0.00000E+00   -0.44850E+02    0.73419E-07    0.15728E-03   -0.17440E-08
   160    0.46269E+04    0.10098E+01    0.00000E+00   -0.44654E+02    0.73002E-07    0.15538E-03   -0.25982E-08
   161    0.46568E+04    0.10011E+01    0.00000E+00   -0.44433E+02    0.72588E-07    0.15350E-03   -0.36406E-08
   162    0.46864E+04    0.99209E+00    0.00000E+00   -0.44186E+02    0.72178E-07    0.15165E-03   -0.48327E-08
   163    0.47159E+04    0.98277E+00    0.00000E+00   -0.43913E+02    0.71771E-07    0.14983E-03   -0.61363E-08
   164    0.47450E+04    0.97323E+00    0.00000E+00   -0.43614E+02    0.71367E-07    0.14804E-03   -0.75130E-08
   165    0.47739E+04    0.96338E+00    0.00000E+00   -0.43287E+02    0.70967E-07    0.14628E-03   -0.89243E-08
   166    0.48025E+04    0.95339E+00    0.00000E+00   -0.42934E+02    0.70570E-07    0.14454E-03   -0.10332E-07
   167    0.48308E+04    0.94303E+00    0.00000E+00   -0.42556E+02    0.70176E-07    0.14283E-03   -0.11697E-07
   168    0.48587E+04    0.93266E+00    0.00000E+00   -0.42150E+02    0.69786E-07    0.14115E-03   -0.12983E-07
   169    0.48863E+04    0.92199E+00    0.00000E+00   -0.41716E+02    0.69399E-07    0.13949E-03   -0.14149E-07
   170    0.49137E+04    0.91125E+00    0.00000E+00   -0.41256E+02    0.69015E-07    0.13786E-03   -0.15158E-07
   171    0.49405E+04    0.90043E+00    0.00000E+00   -0.40767E+02    0.68634E-07    0.13626E-03   -0.15972E-07
   172    0.49670E+04    0.88946E+00    0.00000E+00   -0.40251E+02    0.68256E-07    0.13468E-03   -0.16553E-07
   173    0.49930E+04    0.87835E+00    0.00000E+00   -0.39708E+02    0.67881E-07    0.13314E-03   -0.16861E-07
   174    0.50187E+04    0.86738E+00    0.00000E+00   -0.39139E+02    0.67510E-07    0.13161E-03   -0.16859E-07
   175    0.50440E+04    0.85626E+00    0.00000E+00   -0.38541E+02    0.67141E-07    0.13012E-03   -0.16508E-07
   176    0.50688E+04    0.84521E+00    0.00000E+00   -0.37915E+02    0.66776E-07    0.12865E-03   -0.15781E-07
   177    0.50932E+04    0.83416E+00    0.00000E+00   -0.37263E+02    0.66414E-07    0.12721E-03   -0.14689E-07
   178    0.51171E+04    0.82334E+00    0.00000E+00   -0.36583E+02    0.66054E-07    0.12579E-03   -0.13255E-07
   179    0.51406E+04    0.81244E+00    0.00000E+00   -0.35876E+02    0.65698E-07    0.12440E-03   -0.11502E-07
   180    0.51638E+04    0.80170E+00    0.00000E+00   -0.35141E+02    0.65345E-07    0.12303E-03   -0.94517E-08
   181    0.51865E+04    0.79110E+00    0.00000E+00   -0.34381E+02    0.64994E-07    0.12169E-03   -0.71265E-08
   182    0.52087E+04    0.78072E+00    0.00000E+00   -0.33593E+02    0.64647E-07    0.12037E-03   -0.45491E-08
   183    0.52303E+04    0.77050E+00    0.00000E+00   -0.32778E+02    0.64302E-07    0.11907E-03   -0.17418E-08
   184    0.52516E+04    0.76050E+00    0.00000E+00   -0.31936E+02    0.63960E-07    0.11779E-03    0.12729E-08
   185    0.52724E+04    0.75088E+00    0.00000E+00   -0.31069E+02    0.63621E-07    0.11654E-03    0.44727E-08
   186    0.52924E+04    0.74149E+00    0.00000E+00   -0.30175E+02    0.63285E-07    0.11530E-03    0.78351E-08
   187    0.53123E+04    0.73248E+00    0.00000E+00   -0.29254E+02    0.62951E-07    0.11409E-03    0.11338E-07
   188    0.53316E+04    0.72383E+00    0.00000E+00   -0.28308E+02    0.62620E-07    0.11289E-03    0.14958E-07
   189    0.53503E+04    0.71557E+00    0.00000E+00   -0.27336E+02    0.62292E-07    0.11172E-03    0.18674E-07
   190    0.53689E+04    0.70777E+00    0.00000E+00   -0.26340E+02    0.61966E-07    0.11056E-03    0.22463E-07
   191    0.53866E+04    0.70044E+00    0.00000E+00   -0.25316E+02    0.61644E-07    0.10942E-03    0.26303E-07
   192    0.54039E+04    0.69361E+00    0.00000E+00   -0.24268E+02    0.61323E-07    0.10830E-03    0.30171E-07
   193    0.54205E+04    0.68732E+00    0.00000E+00   -0.23196E+02    0.61006E-07    0.10719E-03    0.34045E-07
   194    0.54369E+04    0.68160E+00    0.00000E+00   -0.22099E+02    0.60690E-07    0.10610E-03    0.37902E-07
   195    0.54526E+04    0.67649E+00    0.00000E+00   -0.20979E+02    0.60378E-07    0.10503E-03    0.41721E-07
   196    0.54677E+04    0.67203E+00    0.00000E+00   -0.19834E+02    0.60068E-07    0.10397E-03    0.45479E-07
   197    0.54824E+04    0.66825E+00    0.00000E+00   -0.18667E+02    0.59760E-07    0.10292E-03    0.49152E-07
   198    0.54965E+04    0.66520E+00    0.00000E+00   -0.17476E+02    0.59455E-07    0.10189E-03    0.52721E-07
   199    0.55102E+04    0.66289E+00    0.00000E+00   -0.16263E+02    0.59152E-07    0.10087E-03    0.56160E-07
   200    0.55233E+04    0.66137E+00    0.00000E+00   -0.15027E+02    0.58851E-07    0.99866E-04    0.59450E-07
   201    0.55358E+04    0.66069E+00    0.00000E+00   -0.13770E+02    0.58553E-07    0.98872E-04    0.62570E-07
   202    0.55478E+04    0.66086E+00    0.00000E+00   -0.12491E+02    0.58257E-07    0.97890E-04    0.65521E-07
   203    0.55592E+04    0.66194E+00    0.00000E+00   -0.11190E+02    0.57964E-07    0.96921E-04    0.68307E-07
   204    0.55700E+04    0.66395E+00    0.00000E+00   -0.98703E+01    0.57672E-07    0.95963E-04    0.70931E-07
   205    0.55802E+04    0.66694E+00    0.00000E+00   -0.85296E+01    0.57384E-07    0.95016E-04    0.73397E-07
   206    0.55897E+04    0.67094E+00    0.00000E+00   -0.71690E+01    0.57097E-07    0.94081E-04    0.75709E-07
   207    0.55987E+04    0.67598E+00    0.00000E+00   -0.57890E+01    0.56812E-07    0.93157E-04    0.77870E-07
   208    0.56070E+04    0.68212E+00    0.00000E+00   -0.43902E+01    0.56530E-07    0.92245E-04    0.79885E-07
   209    0.56147E+04    0.68936E+00    0.00000E+00   -0.29729E+01    0.56250E-07    0.91343E-04    0.81756E-07
   210    0.56218E+04    0.69777E+00    0.00000E+00   -0.15380E+01    0.55972E-07    0.90453E-04    0.83488E-07
   211    0.56283E+04    0.70738E+00    0.00000E+00   -0.85591E-01    0.55696E-07    0.89573E-04    0.85084E-07
   212    0.56340E+04    0.71821E+00    0.00000E+00    0.13834E+01    0.55423E-07    0.88704E-04    0.86548E-07
   213    0.56392E+04    0.73032E+00    0.00000E+00    0.28689E+01    0.55151E-07    0.87846E-04    0.87884E-07
   214    0.56438E+04    0.74369E+00    0.00000E+00    0.43699E+01    0.54882E-07    0.86999E-04    0.89095E-07
   215    0.56477E+04    0.75851E+00    0.00000E+00    0.58854E+01    0.54614E-07    0.86162E-04    0.90186E-07
