#    L    TT             EE             TE             PP             TP          
   173    0.50486E+04    0.88971E+00   -0.40276E+02    0.31464E+07    0.22725E+04
   174    0.50744E+04    0.87852E+00   -0.39698E+02    0.31293E+07    0.22465E+04
   175    0.50999E+04    0.86718E+00   -0.39093E+02    0.31122E+07    0.22210E+04
   176    0.51247E+04    0.85591E+00   -0.38459E+02    0.30954E+07    0.21959E+04
   177    0.51492E+04    0.84464E+00   -0.37798E+02    0.30786E+07    0.21713E+04
   178    0.51732E+04    0.83360E+00   -0.37109E+02    0.30620E+07    0.21471E+04
   179    0.51968E+04    0.82248E+00   -0.36393E+02    0.30455E+07    0.21233E+04
   180    0.52200E+04    0.81151E+00   -0.35649E+02    0.30292E+07    0.21000E+04
   181    0.52427E+04    0.80069E+00   -0.34879E+02    0.30130E+07    0.20770E+04
   182    0.52649E+04    0.79010E+00   -0.34081E+02    0.29969E+07    0.20545E+04
   183    0.52867E+04    0.77965E+00   -0.33256E+02    0.29810E+07    0.20323E+04
   184    0.53080E+04    0.76944E+00   -0.32404E+02    0.29652E+07    0.20105E+04
   185    0.53288E+04    0.75960E+00   -0.31526E+02    0.29495E+07    0.19891E+04
   186    0.53489E+04    0.75000E+00   -0.30621E+02    0.29339E+07    0.19680E+04
   187    0.53687E+04    0.74078E+00   -0.29689E+02    0.29185E+07    0.19472E+04
   188    0.53881E+04    0.73192E+00   -0.28732E+02    0.29032E+07    0.19268E+04
   189    0.54068E+04    0.72347E+00   -0.27748E+02    0.28880E+07    0.19068E+04
   190    0.54253E+04    0.71547E+00   -0.26740E+02    0.28729E+07    0.18870E+04
   191    0.54430E+04    0.70794E+00   -0.25704E+02    0.28580E+07    0.18675E+04
   192    0.54603E+04    0.70092E+00   -0.24644E+02    0.28432E+07    0.18484E+04
   193    0.54770E+04    0.69444E+00   -0.23560E+02    0.28285E+07    0.18295E+04
   194    0.54933E+04    0.68855E+00   -0.22450E+02    0.28139E+07    0.18109E+04
   195    0.55089E+04    0.68326E+00   -0.21317E+02    0.27994E+07    0.17925E+04
   196    0.55240E+04    0.67863E+00   -0.20159E+02    0.27851E+07    0.17744E+04
   197    0.55387E+04    0.67470E+00   -0.18979E+02    0.27708E+07    0.17566E+04
   198    0.55528E+04    0.67148E+00   -0.17774E+02    0.27567E+07    0.17390E+04
   199    0.55664E+04    0.66903E+00   -0.16548E+02    0.27427E+07    0.17216E+04
   200    0.55794E+04    0.66737E+00   -0.15299E+02    0.27288E+07    0.17044E+04
   201    0.55919E+04    0.66655E+00   -0.14027E+02    0.27150E+07    0.16874E+04
   202    0.56038E+04    0.66660E+00   -0.12734E+02    0.27013E+07    0.16707E+04
   203    0.56151E+04    0.66756E+00   -0.11419E+02    0.26877E+07    0.16541E+04
   204    0.56258E+04    0.66946E+00   -0.10085E+02    0.26742E+07    0.16377E+04
   205    0.56359E+04    0.67235E+00   -0.87297E+01    0.26608E+07    0.16216E+04
   206    0.56453E+04    0.67626E+00   -0.73545E+01    0.26475E+07    0.16056E+04
   207    0.56542E+04    0.68122E+00   -0.59597E+01    0.26343E+07    0.15898E+04
   208    0.56624E+04    0.68728E+00   -0.45460E+01    0.26213E+07    0.15742E+04
   209    0.56700E+04    0.69446E+00   -0.31137E+01    0.26083E+07    0.15588E+04
   210    0.56769E+04    0.70281E+00   -0.16637E+01    0.25954E+07    0.15436E+04
   211    0.56833E+04    0.71237E+00   -0.19609E+00    0.25826E+07    0.15286E+04
   212    0.56889E+04    0.72316E+00    0.12882E+01    0.25700E+07    0.15138E+04
   213    0.56940E+04    0.73524E+00    0.27891E+01    0.25574E+07    0.14991E+04
   214    0.56984E+04    0.74859E+00    0.43056E+01    0.25449E+07    0.14846E+04
   215    0.57022E+04    0.76340E+00    0.58368E+01    0.25325E+07    0.14703E+04
   216    0.57053E+04    0.77950E+00    0.73831E+01    0.25202E+07    0.14562E+04
   217    0.57079E+04    0.79704E+00    0.89427E+01    0.25080E+07    0.14423E+04
   218    0.57098E+04    0.81602E+00    0.10516E+02    0.24959E+07    0.14285E+04
   219    0.57111E+04    0.83643E+00    0.12103E+02    0.24839E+07    0.14149E+04
   220    0.57118E+04    0.85844E+00    0.13700E+02    0.24720E+07    0.14015E+04
   221    0.57119E+04    0.88196E+00    0.15310E+02    0.24601E+07    0.13882E+04
   222    0.57114E+04    0.90715E+00    0.16930E+02    0.24484E+07    0.13751E+04
   223    0.57102E+04    0.93393E+00    0.18561E+02    0.24367E+07    0.13621E+04
   224    0.57084E+04    0.96230E+00    0.20200E+02    0.24252E+07    0.13494E+04
