#    L    TT             EE             TE             PP             TP          
  1396    0.81664E+03    0.17551E+02   -0.62193E+02    0.14280E+06    0.41823E+02
  1397    0.81808E+03    0.17348E+02   -0.61797E+02    0.14260E+06    0.42108E+02
  1398    0.81944E+03    0.17146E+02   -0.61387E+02    0.14240E+06    0.42386E+02
  1399    0.82079E+03    0.16947E+02   -0.60964E+02    0.14220E+06    0.42659E+02
  1400    0.82215E+03    0.16749E+02   -0.60528E+02    0.14200E+06    0.42925E+02
  1401    0.82343E+03    0.16552E+02   -0.60079E+02    0.14180E+06    0.43184E+02
  1402    0.82471E+03    0.16358E+02   -0.59617E+02    0.14160E+06    0.43437E+02
  1403    0.82592E+03    0.16165E+02   -0.59143E+02    0.14140E+06    0.43683E+02
  1404    0.82705E+03    0.15974E+02   -0.58656E+02    0.14120E+06    0.43922E+02
  1405    0.82825E+03    0.15785E+02   -0.58158E+02    0.14101E+06    0.44155E+02
  1406    0.82930E+03    0.15598E+02   -0.57648E+02    0.14081E+06    0.44382E+02
  1407    0.83028E+03    0.15413E+02   -0.57126E+02    0.14061E+06    0.44602E+02
  1408    0.83140E+03    0.15229E+02   -0.56593E+02    0.14042E+06    0.44816E+02
  1409    0.83230E+03    0.15049E+02   -0.56049E+02    0.14022E+06    0.45024E+02
  1410    0.83328E+03    0.14870E+02   -0.55494E+02    0.14002E+06    0.45225E+02
  1411    0.83417E+03    0.14693E+02   -0.54928E+02    0.13983E+06    0.45420E+02
  1412    0.83500E+03    0.14520E+02   -0.54351E+02    0.13963E+06    0.45608E+02
  1413    0.83567E+03    0.14348E+02   -0.53764E+02    0.13944E+06    0.45790E+02
  1414    0.83641E+03    0.14179E+02   -0.53167E+02    0.13924E+06    0.45966E+02
  1415    0.83708E+03    0.14013E+02   -0.52560E+02    0.13905E+06    0.46136E+02
  1416    0.83775E+03    0.13849E+02   -0.51944E+02    0.13886E+06    0.46299E+02
  1417    0.83827E+03    0.13687E+02   -0.51320E+02    0.13866E+06    0.46457E+02
  1418    0.83878E+03    0.13527E+02   -0.50685E+02    0.13847E+06    0.46608E+02
  1419    0.83922E+03    0.13371E+02   -0.50042E+02    0.13828E+06    0.46753E+02
  1420    0.83966E+03    0.13218E+02   -0.49391E+02    0.13809E+06    0.46892E+02
  1421    0.84003E+03    0.13068E+02   -0.48732E+02    0.13789E+06    0.47024E+02
  1422    0.84039E+03    0.12920E+02   -0.48065E+02    0.13770E+06    0.47151E+02
  1423    0.84060E+03    0.12775E+02   -0.47390E+02    0.13751E+06    0.47272E+02
  1424    0.84088E+03    0.12633E+02   -0.46707E+02    0.13732E+06    0.47387E+02
  1425    0.84102E+03    0.12495E+02   -0.46018E+02    0.13713E+06    0.47496E+02
  1426    0.84108E+03    0.12359E+02   -0.45322E+02    0.13694E+06    0.47598E+02
  1427    0.84121E+03    0.12227E+02   -0.44618E+02    0.13675E+06    0.47695E+02
  1428    0.84119E+03    0.12096E+02   -0.43910E+02    0.13656E+06    0.47786E+02
  1429    0.84109E+03    0.11971E+02   -0.43194E+02    0.13637E+06    0.47871E+02
  1430    0.84099E+03    0.11847E+02   -0.42474E+02    0.13619E+06    0.47951E+02
  1431    0.84082E+03    0.11727E+02   -0.41747E+02    0.13600E+06    0.48024E+02
  1432    0.84057E+03    0.11610E+02   -0.41015E+02    0.13581E+06    0.48092E+02
  1433    0.84039E+03    0.11497E+02   -0.40278E+02    0.13562E+06    0.48153E+02
  1434    0.84007E+03    0.11387E+02   -0.39537E+02    0.13543E+06    0.48210E+02
  1435    0.83966E+03    0.11279E+02   -0.38791E+02    0.13525E+06    0.48260E+02
  1436    0.83926E+03    0.11176E+02   -0.38043E+02    0.13506E+06    0.48305E+02
  1437    0.83870E+03    0.11076E+02   -0.37289E+02    0.13488E+06    0.48344E+02
  1438    0.83814E+03    0.10978E+02   -0.36534E+02    0.13469E+06    0.48377E+02
  1439    0.83751E+03    0.10885E+02   -0.35773E+02    0.13450E+06    0.48405E+02
  1440    0.83687E+03    0.10795E+02   -0.35010E+02    0.13432E+06    0.48427E+02
  1441    0.83616E+03    0.10708E+02   -0.34247E+02    0.13414E+06    0.48444E+02
  1442    0.83537E+03    0.10625E+02   -0.33479E+02    0.13395E+06    0.48455E+02
  1443    0.83450E+03    0.10546E+02   -0.32709E+02    0.13377E+06    0.48460E+02
  1444    0.83364E+03    0.10470E+02   -0.31938E+02    0.13358E+06    0.48460E+02
  1445    0.83262E+03    0.10398E+02   -0.31167E+02    0.13340E+06    0.48455E+02
  1446    0.83167E+03    0.10328E+02   -0.30393E+02    0.13322E+06    0.48444E+02
  1447    0.83050E+03    0.10263E+02   -0.29616E+02    0.13304E+06    0.48427E+02
  1448    0.82940E+03    0.10202E+02   -0.28842E+02    0.13285E+06    0.48406E+02
  1449    0.82823E+03    0.10143E+02   -0.28066E+02    0.13267E+06    0.48379E+02
  1450    0.82697E+03    0.10089E+02   -0.27291E+02    0.13249E+06    0.48346E+02
  1451    0.82572E+03    0.10038E+02   -0.26516E+02    0.13231E+06    0.48309E+02
  1452    0.82431E+03    0.99905E+01   -0.25744E+02    0.13213E+06    0.48266E+02
  1453    0.82291E+03    0.99467E+01   -0.24970E+02    0.13195E+06    0.48217E+02
  1454    0.82150E+03    0.99067E+01   -0.24197E+02    0.13177E+06    0.48164E+02
  1455    0.82001E+03    0.98697E+01   -0.23426E+02    0.13159E+06    0.48105E+02
  1456    0.81845E+03    0.98373E+01   -0.22659E+02    0.13141E+06    0.48042E+02
  1457    0.81673E+03    0.98071E+01   -0.21892E+02    0.13123E+06    0.47973E+02
  1458    0.81509E+03    0.97815E+01   -0.21127E+02    0.13105E+06    0.47899E+02
  1459    0.81337E+03    0.97589E+01   -0.20364E+02    0.13087E+06    0.47820E+02
  1460    0.81158E+03    0.97408E+01   -0.19605E+02    0.13069E+06    0.47736E+02
  1461    0.80978E+03    0.97243E+01   -0.18849E+02    0.13052E+06    0.47647E+02
  1462    0.80791E+03    0.97123E+01   -0.18096E+02    0.13034E+06    0.47553E+02
  1463    0.80589E+03    0.97041E+01   -0.17347E+02    0.13016E+06    0.47454E+02
  1464    0.80394E+03    0.96990E+01   -0.16601E+02    0.12998E+06    0.47350E+02
  1465    0.80183E+03    0.96976E+01   -0.15859E+02    0.12981E+06    0.47242E+02
  1466    0.79980E+03    0.96999E+01   -0.15122E+02    0.12963E+06    0.47128E+02
  1467    0.79762E+03    0.97053E+01   -0.14389E+02    0.12946E+06    0.47010E+02
  1468    0.79544E+03    0.97145E+01   -0.13662E+02    0.12928E+06    0.46887E+02
  1469    0.79326E+03    0.97267E+01   -0.12939E+02    0.12910E+06    0.46760E+02
  1470    0.79085E+03    0.97419E+01   -0.12221E+02    0.12893E+06    0.46628E+02
  1471    0.78858E+03    0.97616E+01   -0.11510E+02    0.12876E+06    0.46491E+02
  1472    0.78624E+03    0.97844E+01   -0.10805E+02    0.12858E+06    0.46349E+02
  1473    0.78383E+03    0.98102E+01   -0.10106E+02    0.12841E+06    0.46203E+02
  1474    0.78126E+03    0.98390E+01   -0.94122E+01    0.12823E+06    0.46053E+02
  1475    0.77877E+03    0.98708E+01   -0.87254E+01    0.12806E+06    0.45898E+02
  1476    0.77620E+03    0.99064E+01   -0.80463E+01    0.12789E+06    0.45738E+02
  1477    0.77363E+03    0.99451E+01   -0.73732E+01    0.12771E+06    0.45575E+02
  1478    0.77098E+03    0.99867E+01   -0.67077E+01    0.12754E+06    0.45406E+02
  1479    0.76833E+03    0.10032E+02   -0.60501E+01    0.12737E+06    0.45234E+02
  1480    0.76560E+03    0.10080E+02   -0.53998E+01    0.12720E+06    0.45057E+02
  1481    0.76281E+03    0.10131E+02   -0.47574E+01    0.12703E+06    0.44875E+02
  1482    0.76002E+03    0.10186E+02   -0.41230E+01    0.12686E+06    0.44690E+02
  1483    0.75717E+03    0.10243E+02   -0.34971E+01    0.12669E+06    0.44500E+02
  1484    0.75431E+03    0.10303E+02   -0.28795E+01    0.12652E+06    0.44306E+02
  1485    0.75138E+03    0.10366E+02   -0.22708E+01    0.12634E+06    0.44108E+02
  1486    0.74842E+03    0.10432E+02   -0.16707E+01    0.12618E+06    0.43906E+02
  1487    0.74543E+03    0.10500E+02   -0.10798E+01    0.12601E+06    0.43700E+02
  1488    0.74241E+03    0.10572E+02   -0.49807E+00    0.12584E+06    0.43489E+02
  1489    0.73933E+03    0.10647E+02    0.74149E-01    0.12567E+06    0.43275E+02
  1490    0.73623E+03    0.10723E+02    0.63685E+00    0.12550E+06    0.43057E+02
  1491    0.73310E+03    0.10802E+02    0.11897E+01    0.12533E+06    0.42834E+02
  1492    0.72994E+03    0.10885E+02    0.17327E+01    0.12516E+06    0.42608E+02
  1493    0.72675E+03    0.10968E+02    0.22655E+01    0.12500E+06    0.42378E+02
  1494    0.72352E+03    0.11055E+02    0.27881E+01    0.12483E+06    0.42144E+02
  1495    0.72027E+03    0.11145E+02    0.33002E+01    0.12466E+06    0.41907E+02
  1496    0.71699E+03    0.11237E+02    0.38019E+01    0.12449E+06    0.41665E+02
  1497    0.71367E+03    0.11331E+02    0.42929E+01    0.12433E+06    0.41420E+02
  1498    0.71034E+03    0.11427E+02    0.47730E+01    0.12416E+06    0.41171E+02
  1499    0.70698E+03    0.11526E+02    0.52422E+01    0.12400E+06    0.40918E+02
  1500    0.70360E+03    0.11627E+02    0.57004E+01    0.12383E+06    0.40662E+02
  1501    0.70019E+03    0.11729E+02    0.61475E+01    0.12366E+06    0.40402E+02
  1502    0.69675E+03    0.11834E+02    0.65830E+01    0.12350E+06    0.40139E+02
  1503    0.69330E+03    0.11941E+02    0.70071E+01    0.12334E+06    0.39872E+02
  1504    0.68983E+03    0.12050E+02    0.74199E+01    0.12317E+06    0.39602E+02
  1505    0.68633E+03    0.12161E+02    0.78210E+01    0.12301E+06    0.39328E+02
  1506    0.68282E+03    0.12273E+02    0.82104E+01    0.12284E+06    0.39051E+02
  1507    0.67929E+03    0.12388E+02    0.85881E+01    0.12268E+06    0.38771E+02
  1508    0.67574E+03    0.12504E+02    0.89538E+01    0.12252E+06    0.38488E+02
  1509    0.67217E+03    0.12621E+02    0.93075E+01    0.12235E+06    0.38201E+02
  1510    0.66860E+03    0.12741E+02    0.96489E+01    0.12219E+06    0.37912E+02
  1511    0.66500E+03    0.12861E+02    0.99789E+01    0.12203E+06    0.37619E+02
  1512    0.66139E+03    0.12984E+02    0.10295E+02    0.12187E+06    0.37324E+02
  1513    0.65776E+03    0.13107E+02    0.10601E+02    0.12171E+06    0.37026E+02
  1514    0.65414E+03    0.13233E+02    0.10893E+02    0.12154E+06    0.36724E+02
  1515    0.65051E+03    0.13360E+02    0.11174E+02    0.12138E+06    0.36421E+02
  1516    0.64686E+03    0.13487E+02    0.11441E+02    0.12122E+06    0.36114E+02
  1517    0.64321E+03    0.13616E+02    0.11697E+02    0.12106E+06    0.35805E+02
  1518    0.63955E+03    0.13746E+02    0.11942E+02    0.12090E+06    0.35493E+02
  1519    0.63588E+03    0.13876E+02    0.12171E+02    0.12074E+06    0.35179E+02
  1520    0.63222E+03    0.14008E+02    0.12390E+02    0.12058E+06    0.34862E+02
  1521    0.62854E+03    0.14142E+02    0.12596E+02    0.12042E+06    0.34543E+02
  1522    0.62485E+03    0.14275E+02    0.12789E+02    0.12026E+06    0.34222E+02
  1523    0.62117E+03    0.14409E+02    0.12970E+02    0.12010E+06    0.33898E+02
  1524    0.61748E+03    0.14544E+02    0.13138E+02    0.11995E+06    0.33572E+02
  1525    0.61379E+03    0.14681E+02    0.13293E+02    0.11979E+06    0.33244E+02
  1526    0.61011E+03    0.14817E+02    0.13437E+02    0.11963E+06    0.32914E+02
  1527    0.60643E+03    0.14953E+02    0.13566E+02    0.11947E+06    0.32582E+02
  1528    0.60274E+03    0.15091E+02    0.13684E+02    0.11931E+06    0.32248E+02
  1529    0.59907E+03    0.15228E+02    0.13790E+02    0.11916E+06    0.31913E+02
  1530    0.59540E+03    0.15366E+02    0.13883E+02    0.11900E+06    0.31575E+02
  1531    0.59173E+03    0.15504E+02    0.13963E+02    0.11884E+06    0.31235E+02
  1532    0.58807E+03    0.15643E+02    0.14031E+02    0.11869E+06    0.30894E+02
  1533    0.58442E+03    0.15782E+02    0.14088E+02    0.11853E+06    0.30552E+02
  1534    0.58077E+03    0.15921E+02    0.14130E+02    0.11838E+06    0.30207E+02
  1535    0.57714E+03    0.16060E+02    0.14162E+02    0.11822E+06    0.29861E+02
  1536    0.57351E+03    0.16198E+02    0.14181E+02    0.11806E+06    0.29514E+02
  1537    0.56991E+03    0.16337E+02    0.14187E+02    0.11791E+06    0.29165E+02
  1538    0.56632E+03    0.16476E+02    0.14182E+02    0.11776E+06    0.28815E+02
  1539    0.56270E+03    0.16613E+02    0.14164E+02    0.11760E+06    0.28464E+02
  1540    0.55913E+03    0.16750E+02    0.14135E+02    0.11745E+06    0.28111E+02
  1541    0.55557E+03    0.16888E+02    0.14093E+02    0.11729E+06    0.27757E+02
  1542    0.55202E+03    0.17026E+02    0.14040E+02    0.11714E+06    0.27403E+02
  1543    0.54848E+03    0.17161E+02    0.13975E+02    0.11699E+06    0.27047E+02
  1544    0.54497E+03    0.17298E+02    0.13898E+02    0.11683E+06    0.26690E+02
  1545    0.54147E+03    0.17433E+02    0.13810E+02    0.11668E+06    0.26332E+02
  1546    0.53799E+03    0.17567E+02    0.13710E+02    0.11653E+06    0.25974E+02
  1547    0.53452E+03    0.17701E+02    0.13598E+02    0.11638E+06    0.25614E+02
  1548    0.53109E+03    0.17834E+02    0.13476E+02    0.11622E+06    0.25254E+02
  1549    0.52767E+03    0.17966E+02    0.13342E+02    0.11607E+06    0.24894E+02
  1550    0.52428E+03    0.18097E+02    0.13197E+02    0.11592E+06    0.24532E+02
  1551    0.52090E+03    0.18227E+02    0.13041E+02    0.11577E+06    0.24170E+02
  1552    0.51756E+03    0.18356E+02    0.12874E+02    0.11562E+06    0.23808E+02
  1553    0.51423E+03    0.18484E+02    0.12698E+02    0.11547E+06    0.23445E+02
  1554    0.51093E+03    0.18612E+02    0.12510E+02    0.11532E+06    0.23082E+02
  1555    0.50765E+03    0.18738E+02    0.12312E+02    0.11517E+06    0.22719E+02
  1556    0.50440E+03    0.18862E+02    0.12103E+02    0.11502E+06    0.22355E+02
  1557    0.50118E+03    0.18985E+02    0.11884E+02    0.11487E+06    0.21991E+02
  1558    0.49799E+03    0.19107E+02    0.11656E+02    0.11472E+06    0.21627E+02
  1559    0.49483E+03    0.19227E+02    0.11417E+02    0.11457E+06    0.21263E+02
  1560    0.49170E+03    0.19346E+02    0.11168E+02    0.11442E+06    0.20898E+02
  1561    0.48858E+03    0.19463E+02    0.10910E+02    0.11427E+06    0.20534E+02
  1562    0.48549E+03    0.19579E+02    0.10642E+02    0.11413E+06    0.20170E+02
  1563    0.48243E+03    0.19693E+02    0.10365E+02    0.11398E+06    0.19806E+02
  1564    0.47941E+03    0.19806E+02    0.10079E+02    0.11383E+06    0.19442E+02
  1565    0.47643E+03    0.19916E+02    0.97840E+01    0.11368E+06    0.19079E+02
  1566    0.47348E+03    0.20025E+02    0.94812E+01    0.11354E+06    0.18715E+02
  1567    0.47054E+03    0.20131E+02    0.91685E+01    0.11339E+06    0.18352E+02
  1568    0.46765E+03    0.20237E+02    0.88479E+01    0.11324E+06    0.17990E+02
  1569    0.46480E+03    0.20340E+02    0.85189E+01    0.11310E+06    0.17628E+02
  1570    0.46198E+03    0.20443E+02    0.81821E+01    0.11295E+06    0.17266E+02
  1571    0.45920E+03    0.20544E+02    0.78379E+01    0.11280E+06    0.16905E+02
  1572    0.45644E+03    0.20641E+02    0.74851E+01    0.11266E+06    0.16545E+02
  1573    0.45372E+03    0.20737E+02    0.71251E+01    0.11251E+06    0.16185E+02
  1574    0.45105E+03    0.20831E+02    0.67577E+01    0.11237E+06    0.15826E+02
  1575    0.44841E+03    0.20923E+02    0.63832E+01    0.11222E+06    0.15468E+02
  1576    0.44580E+03    0.21011E+02    0.60016E+01    0.11208E+06    0.15111E+02
  1577    0.44323E+03    0.21098E+02    0.56133E+01    0.11193E+06    0.14755E+02
  1578    0.44070E+03    0.21183E+02    0.52185E+01    0.11179E+06    0.14399E+02
  1579    0.43822E+03    0.21264E+02    0.48173E+01    0.11165E+06    0.14045E+02
  1580    0.43576E+03    0.21345E+02    0.44100E+01    0.11150E+06    0.13692E+02
  1581    0.43334E+03    0.21423E+02    0.39967E+01    0.11136E+06    0.13339E+02
  1582    0.43097E+03    0.21499E+02    0.35776E+01    0.11122E+06    0.12988E+02
  1583    0.42862E+03    0.21571E+02    0.31530E+01    0.11107E+06    0.12639E+02
  1584    0.42633E+03    0.21641E+02    0.27229E+01    0.11093E+06    0.12290E+02
  1585    0.42406E+03    0.21710E+02    0.22876E+01    0.11079E+06    0.11943E+02
  1586    0.42185E+03    0.21775E+02    0.18475E+01    0.11065E+06    0.11597E+02
  1587    0.41967E+03    0.21838E+02    0.14024E+01    0.11051E+06    0.11253E+02
  1588    0.41754E+03    0.21899E+02    0.95276E+00    0.11036E+06    0.10911E+02
  1589    0.41544E+03    0.21957E+02    0.49877E+00    0.11022E+06    0.10569E+02
  1590    0.41338E+03    0.22012E+02    0.40631E-01    0.11008E+06    0.10230E+02
  1591    0.41137E+03    0.22064E+02   -0.42144E+00    0.10994E+06    0.98921E+01
  1592    0.40940E+03    0.22115E+02   -0.88717E+00    0.10980E+06    0.95560E+01
  1593    0.40747E+03    0.22162E+02   -0.13566E+01    0.10966E+06    0.92217E+01
  1594    0.40557E+03    0.22207E+02   -0.18293E+01    0.10952E+06    0.88893E+01
  1595    0.40372E+03    0.22249E+02   -0.23049E+01    0.10938E+06    0.85587E+01
  1596    0.40192E+03    0.22288E+02   -0.27835E+01    0.10924E+06    0.82302E+01
  1597    0.40015E+03    0.22325E+02   -0.32647E+01    0.10910E+06    0.79036E+01
  1598    0.39843E+03    0.22358E+02   -0.37482E+01    0.10896E+06    0.75792E+01
  1599    0.39675E+03    0.22390E+02   -0.42341E+01    0.10882E+06    0.72568E+01
  1600    0.39511E+03    0.22419E+02   -0.47220E+01    0.10868E+06    0.69367E+01
  1601    0.39351E+03    0.22444E+02   -0.52116E+01    0.10855E+06    0.66188E+01
  1602    0.39194E+03    0.22466E+02   -0.57028E+01    0.10841E+06    0.63031E+01
  1603    0.39044E+03    0.22486E+02   -0.61956E+01    0.10827E+06    0.59898E+01
  1604    0.38896E+03    0.22503E+02   -0.66899E+01    0.10813E+06    0.56788E+01
  1605    0.38754E+03    0.22517E+02   -0.71845E+01    0.10799E+06    0.53701E+01
  1606    0.38615E+03    0.22529E+02   -0.76806E+01    0.10786E+06    0.50639E+01
  1607    0.38480E+03    0.22538E+02   -0.81775E+01    0.10772E+06    0.47600E+01
  1608    0.38349E+03    0.22544E+02   -0.86737E+01    0.10758E+06    0.44587E+01
  1609    0.38223E+03    0.22547E+02   -0.91708E+01    0.10745E+06    0.41598E+01
  1610    0.38101E+03    0.22547E+02   -0.96679E+01    0.10731E+06    0.38634E+01
  1611    0.37982E+03    0.22544E+02   -0.10164E+02    0.10718E+06    0.35696E+01
  1612    0.37869E+03    0.22538E+02   -0.10661E+02    0.10704E+06    0.32783E+01
  1613    0.37758E+03    0.22530E+02   -0.11156E+02    0.10690E+06    0.29897E+01
  1614    0.37652E+03    0.22519E+02   -0.11651E+02    0.10677E+06    0.27037E+01
  1615    0.37550E+03    0.22505E+02   -0.12145E+02    0.10663E+06    0.24203E+01
  1616    0.37452E+03    0.22488E+02   -0.12637E+02    0.10650E+06    0.21397E+01
  1617    0.37358E+03    0.22469E+02   -0.13128E+02    0.10636E+06    0.18618E+01
  1618    0.37267E+03    0.22447E+02   -0.13617E+02    0.10623E+06    0.15866E+01
  1619    0.37180E+03    0.22422E+02   -0.14104E+02    0.10610E+06    0.13142E+01
  1620    0.37098E+03    0.22394E+02   -0.14589E+02    0.10596E+06    0.10447E+01
  1621    0.37019E+03    0.22363E+02   -0.15073E+02    0.10583E+06    0.77799E+00
  1622    0.36945E+03    0.22330E+02   -0.15553E+02    0.10570E+06    0.51417E+00
  1623    0.36873E+03    0.22294E+02   -0.16032E+02    0.10556E+06    0.25326E+00
  1624    0.36806E+03    0.22256E+02   -0.16507E+02    0.10543E+06   -0.47074E-02
  1625    0.36743E+03    0.22214E+02   -0.16979E+02    0.10530E+06   -0.25970E+00
  1626    0.36683E+03    0.22170E+02   -0.17449E+02    0.10516E+06   -0.51170E+00
  1627    0.36627E+03    0.22123E+02   -0.17914E+02    0.10503E+06   -0.76066E+00
  1628    0.36574E+03    0.22074E+02   -0.18377E+02    0.10490E+06   -0.10066E+01
  1629    0.36525E+03    0.22022E+02   -0.18835E+02    0.10477E+06   -0.12494E+01
  1630    0.36479E+03    0.21968E+02   -0.19290E+02    0.10464E+06   -0.14890E+01
  1631    0.36436E+03    0.21911E+02   -0.19741E+02    0.10450E+06   -0.17256E+01
  1632    0.36398E+03    0.21851E+02   -0.20187E+02    0.10437E+06   -0.19589E+01
  1633    0.36363E+03    0.21789E+02   -0.20629E+02    0.10424E+06   -0.21891E+01
  1634    0.36332E+03    0.21724E+02   -0.21067E+02    0.10411E+06   -0.24159E+01
  1635    0.36303E+03    0.21658E+02   -0.21500E+02    0.10398E+06   -0.26395E+01
  1636    0.36278E+03    0.21587E+02   -0.21928E+02    0.10385E+06   -0.28599E+01
  1637    0.36257E+03    0.21516E+02   -0.22351E+02    0.10372E+06   -0.30768E+01
  1638    0.36237E+03    0.21442E+02   -0.22769E+02    0.10359E+06   -0.32904E+01
  1639    0.36222E+03    0.21365E+02   -0.23182E+02    0.10346E+06   -0.35006E+01
  1640    0.36210E+03    0.21286E+02   -0.23589E+02    0.10333E+06   -0.37074E+01
  1641    0.36200E+03    0.21204E+02   -0.23991E+02    0.10320E+06   -0.39107E+01
  1642    0.36194E+03    0.21120E+02   -0.24386E+02    0.10307E+06   -0.41105E+01
  1643    0.36190E+03    0.21036E+02   -0.24776E+02    0.10295E+06   -0.43069E+01
  1644    0.36188E+03    0.20947E+02   -0.25161E+02    0.10282E+06   -0.44996E+01
  1645    0.36190E+03    0.20856E+02   -0.25539E+02    0.10269E+06   -0.46888E+01
  1646    0.36194E+03    0.20764E+02   -0.25911E+02    0.10256E+06   -0.48744E+01
  1647    0.36202E+03    0.20670E+02   -0.26275E+02    0.10243E+06   -0.50563E+01
  1648    0.36212E+03    0.20573E+02   -0.26635E+02    0.10231E+06   -0.52346E+01
  1649    0.36225E+03    0.20475E+02   -0.26987E+02    0.10218E+06   -0.54091E+01
  1650    0.36240E+03    0.20374E+02   -0.27332E+02    0.10205E+06   -0.55800E+01
  1651    0.36257E+03    0.20272E+02   -0.27672E+02    0.10192E+06   -0.57470E+01
  1652    0.36278E+03    0.20166E+02   -0.28003E+02    0.10180E+06   -0.59103E+01
  1653    0.36300E+03    0.20059E+02   -0.28326E+02    0.10167E+06   -0.60699E+01
  1654    0.36324E+03    0.19952E+02   -0.28645E+02    0.10155E+06   -0.62257E+01
  1655    0.36352E+03    0.19843E+02   -0.28954E+02    0.10142E+06   -0.63777E+01
  1656    0.36381E+03    0.19731E+02   -0.29257E+02    0.10129E+06   -0.65260E+01
  1657    0.36411E+03    0.19617E+02   -0.29552E+02    0.10117E+06   -0.66705E+01
  1658    0.36445E+03    0.19502E+02   -0.29840E+02    0.10104E+06   -0.68113E+01
  1659    0.36480E+03    0.19385E+02   -0.30119E+02    0.10092E+06   -0.69483E+01
  1660    0.36517E+03    0.19267E+02   -0.30391E+02    0.10079E+06   -0.70815E+01
  1661    0.36556E+03    0.19146E+02   -0.30656E+02    0.10067E+06   -0.72110E+01
  1662    0.36597E+03    0.19025E+02   -0.30914E+02    0.10054E+06   -0.73368E+01
  1663    0.36639E+03    0.18903E+02   -0.31162E+02    0.10042E+06   -0.74588E+01
  1664    0.36683E+03    0.18778E+02   -0.31402E+02    0.10029E+06   -0.75771E+01
  1665    0.36729E+03    0.18653E+02   -0.31635E+02    0.10017E+06   -0.76916E+01
  1666    0.36776E+03    0.18526E+02   -0.31861E+02    0.10005E+06   -0.78023E+01
  1667    0.36824E+03    0.18398E+02   -0.32077E+02    0.99923E+05   -0.79093E+01
  1668    0.36875E+03    0.18269E+02   -0.32286E+02    0.99800E+05   -0.80126E+01
  1669    0.36926E+03    0.18139E+02   -0.32486E+02    0.99677E+05   -0.81121E+01
  1670    0.36979E+03    0.18007E+02   -0.32677E+02    0.99554E+05   -0.82079E+01
  1671    0.37033E+03    0.17874E+02   -0.32862E+02    0.99432E+05   -0.83000E+01
  1672    0.37089E+03    0.17740E+02   -0.33037E+02    0.99309E+05   -0.83883E+01
  1673    0.37144E+03    0.17605E+02   -0.33204E+02    0.99187E+05   -0.84728E+01
  1674    0.37202E+03    0.17471E+02   -0.33363E+02    0.99065E+05   -0.85536E+01
  1675    0.37259E+03    0.17334E+02   -0.33512E+02    0.98943E+05   -0.86307E+01
  1676    0.37319E+03    0.17196E+02   -0.33654E+02    0.98822E+05   -0.87041E+01
  1677    0.37379E+03    0.17058E+02   -0.33787E+02    0.98700E+05   -0.87737E+01
  1678    0.37439E+03    0.16918E+02   -0.33912E+02    0.98579E+05   -0.88396E+01
  1679    0.37500E+03    0.16779E+02   -0.34028E+02    0.98458E+05   -0.89017E+01
  1680    0.37562E+03    0.16639E+02   -0.34135E+02    0.98337E+05   -0.89601E+01
  1681    0.37624E+03    0.16497E+02   -0.34233E+02    0.98217E+05   -0.90148E+01
  1682    0.37686E+03    0.16355E+02   -0.34325E+02    0.98096E+05   -0.90657E+01
  1683    0.37750E+03    0.16214E+02   -0.34406E+02    0.97976E+05   -0.91129E+01
  1684    0.37814E+03    0.16071E+02   -0.34480E+02    0.97856E+05   -0.91564E+01
  1685    0.37878E+03    0.15929E+02   -0.34546E+02    0.97737E+05   -0.91962E+01
  1686    0.37943E+03    0.15786E+02   -0.34601E+02    0.97617E+05   -0.92322E+01
  1687    0.38007E+03    0.15642E+02   -0.34649E+02    0.97498E+05   -0.92645E+01
  1688    0.38072E+03    0.15498E+02   -0.34689E+02    0.97378E+05   -0.92931E+01
  1689    0.38136E+03    0.15355E+02   -0.34719E+02    0.97260E+05   -0.93180E+01
  1690    0.38200E+03    0.15210E+02   -0.34741E+02    0.97141E+05   -0.93391E+01
  1691    0.38265E+03    0.15067E+02   -0.34756E+02    0.97022E+05   -0.93565E+01
  1692    0.38329E+03    0.14922E+02   -0.34761E+02    0.96904E+05   -0.93702E+01
  1693    0.38393E+03    0.14778E+02   -0.34758E+02    0.96786E+05   -0.93802E+01
  1694    0.38457E+03    0.14634E+02   -0.34748E+02    0.96668E+05   -0.93864E+01
  1695    0.38521E+03    0.14490E+02   -0.34728E+02    0.96550E+05   -0.93890E+01
  1696    0.38584E+03    0.14346E+02   -0.34701E+02    0.96433E+05   -0.93878E+01
  1697    0.38646E+03    0.14202E+02   -0.34665E+02    0.96315E+05   -0.93829E+01
  1698    0.38709E+03    0.14059E+02   -0.34622E+02    0.96198E+05   -0.93743E+01
  1699    0.38771E+03    0.13916E+02   -0.34570E+02    0.96081E+05   -0.93619E+01
  1700    0.38832E+03    0.13772E+02   -0.34510E+02    0.95964E+05   -0.93459E+01
  1701    0.38892E+03    0.13630E+02   -0.34442E+02    0.95848E+05   -0.93262E+01
  1702    0.38952E+03    0.13487E+02   -0.34366E+02    0.95732E+05   -0.93028E+01
  1703    0.39011E+03    0.13346E+02   -0.34283E+02    0.95615E+05   -0.92757E+01
  1704    0.39070E+03    0.13205E+02   -0.34192E+02    0.95499E+05   -0.92451E+01
  1705    0.39127E+03    0.13064E+02   -0.34093E+02    0.95384E+05   -0.92109E+01
  1706    0.39183E+03    0.12923E+02   -0.33986E+02    0.95268E+05   -0.91732E+01
