#    L    TT             EE             TE             PP             TP          
   127    0.35874E+04    0.10800E+01   -0.39631E+02    0.41027E+07    0.40364E+04
   128    0.36219E+04    0.10859E+01   -0.40110E+02    0.40780E+07    0.39815E+04
   129    0.36564E+04    0.10914E+01   -0.40576E+02    0.40535E+07    0.39277E+04
   130    0.36910E+04    0.10963E+01   -0.41025E+02    0.40292E+07    0.38749E+04
   131    0.37255E+04    0.11008E+01   -0.41461E+02    0.40050E+07    0.38231E+04
   132    0.37601E+04    0.11048E+01   -0.41879E+02    0.39811E+07    0.37724E+04
   133    0.37945E+04    0.11083E+01   -0.42283E+02    0.39573E+07    0.37226E+04
   134    0.38290E+04    0.11114E+01   -0.42667E+02    0.39337E+07    0.36738E+04
   135    0.38635E+04    0.11139E+01   -0.43036E+02    0.39103E+07    0.36259E+04
   136    0.38978E+04    0.11160E+01   -0.43384E+02    0.38871E+07    0.35789E+04
   137    0.39321E+04    0.11175E+01   -0.43715E+02    0.38640E+07    0.35328E+04
   138    0.39664E+04    0.11185E+01   -0.44026E+02    0.38412E+07    0.34876E+04
   139    0.40004E+04    0.11192E+01   -0.44318E+02    0.38185E+07    0.34431E+04
   140    0.40345E+04    0.11192E+01   -0.44591E+02    0.37959E+07    0.33995E+04
   141    0.40683E+04    0.11187E+01   -0.44842E+02    0.37736E+07    0.33566E+04
   142    0.41022E+04    0.11177E+01   -0.45073E+02    0.37514E+07    0.33144E+04
   143    0.41360E+04    0.11163E+01   -0.45283E+02    0.37294E+07    0.32730E+04
   144    0.41695E+04    0.11144E+01   -0.45472E+02    0.37076E+07    0.32322E+04
   145    0.42029E+04    0.11121E+01   -0.45639E+02    0.36859E+07    0.31921E+04
   146    0.42364E+04    0.11091E+01   -0.45785E+02    0.36644E+07    0.31526E+04
   147    0.42695E+04    0.11058E+01   -0.45906E+02    0.36431E+07    0.31137E+04
   148    0.43025E+04    0.11020E+01   -0.46006E+02    0.36220E+07    0.30753E+04
   149    0.43354E+04    0.10977E+01   -0.46083E+02    0.36010E+07    0.30375E+04
   150    0.43680E+04    0.10930E+01   -0.46134E+02    0.35801E+07    0.30002E+04
   151    0.44005E+04    0.10879E+01   -0.46162E+02    0.35595E+07    0.29634E+04
   152    0.44326E+04    0.10822E+01   -0.46167E+02    0.35390E+07    0.29271E+04
   153    0.44647E+04    0.10762E+01   -0.46145E+02    0.35186E+07    0.28913E+04
   154    0.44965E+04    0.10698E+01   -0.46099E+02    0.34985E+07    0.28559E+04
   155    0.45281E+04    0.10630E+01   -0.46028E+02    0.34785E+07    0.28211E+04
   156    0.45593E+04    0.10558E+01   -0.45932E+02    0.34586E+07    0.27867E+04
   157    0.45904E+04    0.10482E+01   -0.45810E+02    0.34389E+07    0.27528E+04
   158    0.46213E+04    0.10403E+01   -0.45662E+02    0.34194E+07    0.27193E+04
   159    0.46518E+04    0.10320E+01   -0.45488E+02    0.34000E+07    0.26864E+04
   160    0.46821E+04    0.10234E+01   -0.45288E+02    0.33807E+07    0.26539E+04
   161    0.47122E+04    0.10146E+01   -0.45061E+02    0.33617E+07    0.26219E+04
   162    0.47420E+04    0.10053E+01   -0.44809E+02    0.33427E+07    0.25903E+04
   163    0.47717E+04    0.99582E+00   -0.44530E+02    0.33240E+07    0.25592E+04
   164    0.48009E+04    0.98606E+00   -0.44225E+02    0.33054E+07    0.25286E+04
   165    0.48299E+04    0.97601E+00   -0.43891E+02    0.32869E+07    0.24985E+04
   166    0.48586E+04    0.96580E+00   -0.43532E+02    0.32686E+07    0.24688E+04
   167    0.48871E+04    0.95522E+00   -0.43146E+02    0.32504E+07    0.24396E+04
   168    0.49151E+04    0.94463E+00   -0.42733E+02    0.32324E+07    0.24109E+04
   169    0.49428E+04    0.93374E+00   -0.42291E+02    0.32145E+07    0.23826E+04
   170    0.49703E+04    0.92278E+00   -0.41823E+02    0.31968E+07    0.23548E+04
   171    0.49972E+04    0.91174E+00   -0.41326E+02    0.31792E+07    0.23274E+04
   172    0.50238E+04    0.90055E+00   -0.40802E+02    0.31618E+07    0.23005E+04
   173    0.50499E+04    0.88920E+00   -0.40251E+02    0.31445E+07    0.22740E+04
   174    0.50757E+04    0.87801E+00   -0.39671E+02    0.31273E+07    0.22481E+04
   175    0.51011E+04    0.86667E+00   -0.39064E+02    0.31103E+07    0.22225E+04
   176    0.51259E+04    0.85540E+00   -0.38429E+02    0.30934E+07    0.21974E+04
   177    0.51504E+04    0.84413E+00   -0.37767E+02    0.30767E+07    0.21728E+04
   178    0.51744E+04    0.83308E+00   -0.37077E+02    0.30601E+07    0.21486E+04
   179    0.51979E+04    0.82196E+00   -0.36358E+02    0.30436E+07    0.21248E+04
   180    0.52211E+04    0.81100E+00   -0.35613E+02    0.30273E+07    0.21014E+04
   181    0.52438E+04    0.80018E+00   -0.34842E+02    0.30111E+07    0.20785E+04
   182    0.52660E+04    0.78960E+00   -0.34042E+02    0.29950E+07    0.20559E+04
   183    0.52877E+04    0.77916E+00   -0.33215E+02    0.29791E+07    0.20337E+04
   184    0.53090E+04    0.76896E+00   -0.32362E+02    0.29633E+07    0.20119E+04
   185    0.53299E+04    0.75913E+00   -0.31483E+02    0.29476E+07    0.19904E+04
   186    0.53499E+04    0.74954E+00   -0.30576E+02    0.29321E+07    0.19693E+04
   187    0.53697E+04    0.74034E+00   -0.29642E+02    0.29167E+07    0.19486E+04
   188    0.53890E+04    0.73150E+00   -0.28684E+02    0.29014E+07    0.19282E+04
   189    0.54078E+04    0.72306E+00   -0.27698E+02    0.28862E+07    0.19081E+04
   190    0.54263E+04    0.71508E+00   -0.26689E+02    0.28711E+07    0.18883E+04
   191    0.54439E+04    0.70758E+00   -0.25652E+02    0.28562E+07    0.18688E+04
   192    0.54612E+04    0.70058E+00   -0.24590E+02    0.28414E+07    0.18496E+04
   193    0.54778E+04    0.69413E+00   -0.23504E+02    0.28267E+07    0.18307E+04
   194    0.54941E+04    0.68826E+00   -0.22393E+02    0.28121E+07    0.18121E+04
   195    0.55098E+04    0.68301E+00   -0.21258E+02    0.27976E+07    0.17937E+04
   196    0.55248E+04    0.67841E+00   -0.20099E+02    0.27833E+07    0.17756E+04
   197    0.55395E+04    0.67451E+00   -0.18917E+02    0.27691E+07    0.17578E+04
   198    0.55535E+04    0.67134E+00   -0.17711E+02    0.27549E+07    0.17402E+04
   199    0.55671E+04    0.66893E+00   -0.16483E+02    0.27409E+07    0.17228E+04
   200    0.55801E+04    0.66731E+00   -0.15232E+02    0.27270E+07    0.17056E+04
   201    0.55925E+04    0.66654E+00   -0.13959E+02    0.27132E+07    0.16886E+04
   202    0.56044E+04    0.66664E+00   -0.12665E+02    0.26995E+07    0.16718E+04
   203    0.56157E+04    0.66765E+00   -0.11348E+02    0.26859E+07    0.16552E+04
   204    0.56263E+04    0.66961E+00   -0.10013E+02    0.26725E+07    0.16389E+04
   205    0.56364E+04    0.67255E+00   -0.86560E+01    0.26591E+07    0.16227E+04
   206    0.56459E+04    0.67653E+00   -0.72793E+01    0.26458E+07    0.16067E+04
   207    0.56547E+04    0.68155E+00   -0.58832E+01    0.26327E+07    0.15909E+04
   208    0.56629E+04    0.68767E+00   -0.44681E+01    0.26196E+07    0.15753E+04
   209    0.56704E+04    0.69492E+00   -0.30344E+01    0.26066E+07    0.15599E+04
   210    0.56773E+04    0.70334E+00   -0.15830E+01    0.25937E+07    0.15447E+04
   211    0.56837E+04    0.71297E+00   -0.11408E+00    0.25810E+07    0.15297E+04
   212    0.56892E+04    0.72384E+00    0.13715E+01    0.25683E+07    0.15148E+04
   213    0.56943E+04    0.73600E+00    0.28738E+01    0.25557E+07    0.15001E+04
   214    0.56987E+04    0.74943E+00    0.43915E+01    0.25433E+07    0.14857E+04
   215    0.57024E+04    0.76433E+00    0.59239E+01    0.25309E+07    0.14713E+04
   216    0.57055E+04    0.78051E+00    0.74715E+01    0.25186E+07    0.14572E+04
   217    0.57081E+04    0.79814E+00    0.90323E+01    0.25064E+07    0.14433E+04
   218    0.57099E+04    0.81721E+00    0.10606E+02    0.24943E+07    0.14295E+04
   219    0.57112E+04    0.83772E+00    0.12195E+02    0.24823E+07    0.14159E+04
   220    0.57119E+04    0.85982E+00    0.13793E+02    0.24704E+07    0.14024E+04
   221    0.57119E+04    0.88344E+00    0.15404E+02    0.24586E+07    0.13891E+04
   222    0.57114E+04    0.90873E+00    0.17025E+02    0.24468E+07    0.13760E+04
   223    0.57101E+04    0.93561E+00    0.18657E+02    0.24352E+07    0.13631E+04
   224    0.57084E+04    0.96409E+00    0.20297E+02    0.24236E+07    0.13503E+04
   225    0.57059E+04    0.99431E+00    0.21948E+02    0.24121E+07    0.13376E+04
   226    0.57029E+04    0.10263E+01    0.23605E+02    0.24008E+07    0.13252E+04
   227    0.56992E+04    0.10600E+01    0.25270E+02    0.23895E+07    0.13128E+04
   228    0.56949E+04    0.10954E+01    0.26943E+02    0.23782E+07    0.13007E+04
   229    0.56901E+04    0.11327E+01    0.28620E+02    0.23671E+07    0.12887E+04
   230    0.56845E+04    0.11718E+01    0.30304E+02    0.23561E+07    0.12768E+04
   231    0.56783E+04    0.12128E+01    0.31993E+02    0.23451E+07    0.12651E+04
   232    0.56715E+04    0.12556E+01    0.33686E+02    0.23342E+07    0.12535E+04
   233    0.56642E+04    0.13005E+01    0.35380E+02    0.23234E+07    0.12421E+04
   234    0.56561E+04    0.13472E+01    0.37078E+02    0.23127E+07    0.12308E+04
   235    0.56474E+04    0.13959E+01    0.38778E+02    0.23020E+07    0.12197E+04
   236    0.56381E+04    0.14466E+01    0.40478E+02    0.22915E+07    0.12087E+04
   237    0.56282E+04    0.14994E+01    0.42179E+02    0.22810E+07    0.11978E+04
   238    0.56176E+04    0.15543E+01    0.43880E+02    0.22705E+07    0.11871E+04
   239    0.56065E+04    0.16111E+01    0.45580E+02    0.22602E+07    0.11765E+04
   240    0.55947E+04    0.16700E+01    0.47277E+02    0.22499E+07    0.11660E+04
   241    0.55824E+04    0.17311E+01    0.48971E+02    0.22397E+07    0.11557E+04
   242    0.55695E+04    0.17942E+01    0.50662E+02    0.22296E+07    0.11454E+04
   243    0.55560E+04    0.18596E+01    0.52349E+02    0.22196E+07    0.11354E+04
   244    0.55418E+04    0.19271E+01    0.54032E+02    0.22096E+07    0.11254E+04
   245    0.55271E+04    0.19967E+01    0.55708E+02    0.21997E+07    0.11155E+04
   246    0.55118E+04    0.20686E+01    0.57379E+02    0.21898E+07    0.11058E+04
   247    0.54960E+04    0.21426E+01    0.59042E+02    0.21801E+07    0.10962E+04
   248    0.54796E+04    0.22191E+01    0.60698E+02    0.21704E+07    0.10867E+04
   249    0.54627E+04    0.22976E+01    0.62345E+02    0.21607E+07    0.10774E+04
   250    0.54452E+04    0.23785E+01    0.63982E+02    0.21511E+07    0.10681E+04
   251    0.54273E+04    0.24615E+01    0.65610E+02    0.21416E+07    0.10589E+04
   252    0.54087E+04    0.25469E+01    0.67228E+02    0.21322E+07    0.10499E+04
   253    0.53897E+04    0.26344E+01    0.68833E+02    0.21228E+07    0.10409E+04
   254    0.53702E+04    0.27244E+01    0.70426E+02    0.21135E+07    0.10321E+04
   255    0.53501E+04    0.28165E+01    0.72007E+02    0.21042E+07    0.10234E+04
   256    0.53295E+04    0.29110E+01    0.73576E+02    0.20950E+07    0.10148E+04
   257    0.53085E+04    0.30077E+01    0.75124E+02    0.20859E+07    0.10062E+04
   258    0.52870E+04    0.31067E+01    0.76665E+02    0.20768E+07    0.99782E+03
   259    0.52650E+04    0.32081E+01    0.78183E+02    0.20678E+07    0.98950E+03
   260    0.52426E+04    0.33117E+01    0.79693E+02    0.20589E+07    0.98128E+03
   261    0.52196E+04    0.34175E+01    0.81174E+02    0.20500E+07    0.97315E+03
   262    0.51962E+04    0.35257E+01    0.82646E+02    0.20412E+07    0.96513E+03
   263    0.51726E+04    0.36361E+01    0.84103E+02    0.20324E+07    0.95719E+03
   264    0.51483E+04    0.37488E+01    0.85538E+02    0.20237E+07    0.94936E+03
   265    0.51236E+04    0.38637E+01    0.86942E+02    0.20150E+07    0.94161E+03
   266    0.50985E+04    0.39810E+01    0.88339E+02    0.20065E+07    0.93396E+03
   267    0.50729E+04    0.41004E+01    0.89706E+02    0.19979E+07    0.92639E+03
   268    0.50470E+04    0.42221E+01    0.91057E+02    0.19894E+07    0.91892E+03
   269    0.50204E+04    0.43460E+01    0.92385E+02    0.19810E+07    0.91153E+03
   270    0.49937E+04    0.44721E+01    0.93691E+02    0.19726E+07    0.90423E+03
   271    0.49665E+04    0.46004E+01    0.94974E+02    0.19643E+07    0.89702E+03
   272    0.49391E+04    0.47310E+01    0.96227E+02    0.19561E+07    0.88989E+03
   273    0.49112E+04    0.48634E+01    0.97465E+02    0.19479E+07    0.88284E+03
   274    0.48830E+04    0.49983E+01    0.98665E+02    0.19397E+07    0.87588E+03
   275    0.48545E+04    0.51351E+01    0.99850E+02    0.19316E+07    0.86899E+03
   276    0.48257E+04    0.52740E+01    0.10100E+03    0.19235E+07    0.86219E+03
   277    0.47964E+04    0.54150E+01    0.10213E+03    0.19156E+07    0.85546E+03
   278    0.47669E+04    0.55580E+01    0.10322E+03    0.19076E+07    0.84881E+03
   279    0.47371E+04    0.57030E+01    0.10429E+03    0.18997E+07    0.84223E+03
   280    0.47071E+04    0.58500E+01    0.10533E+03    0.18919E+07    0.83573E+03
   281    0.46768E+04    0.59990E+01    0.10634E+03    0.18841E+07    0.82931E+03
   282    0.46461E+04    0.61498E+01    0.10733E+03    0.18763E+07    0.82295E+03
   283    0.46153E+04    0.63025E+01    0.10828E+03    0.18686E+07    0.81666E+03
   284    0.45842E+04    0.64571E+01    0.10920E+03    0.18610E+07    0.81045E+03
   285    0.45529E+04    0.66136E+01    0.11008E+03    0.18534E+07    0.80430E+03
   286    0.45213E+04    0.67719E+01    0.11094E+03    0.18458E+07    0.79822E+03
   287    0.44895E+04    0.69319E+01    0.11177E+03    0.18383E+07    0.79221E+03
   288    0.44575E+04    0.70936E+01    0.11256E+03    0.18309E+07    0.78626E+03
   289    0.44253E+04    0.72570E+01    0.11332E+03    0.18235E+07    0.78037E+03
   290    0.43929E+04    0.74219E+01    0.11405E+03    0.18161E+07    0.77455E+03
   291    0.43604E+04    0.75891E+01    0.11473E+03    0.18088E+07    0.76878E+03
   292    0.43274E+04    0.77574E+01    0.11540E+03    0.18015E+07    0.76308E+03
   293    0.42946E+04    0.79265E+01    0.11601E+03    0.17943E+07    0.75743E+03
   294    0.42615E+04    0.80978E+01    0.11661E+03    0.17871E+07    0.75185E+03
   295    0.42285E+04    0.82699E+01    0.11716E+03    0.17799E+07    0.74631E+03
   296    0.41951E+04    0.84443E+01    0.11767E+03    0.17728E+07    0.74084E+03
   297    0.41617E+04    0.86187E+01    0.11816E+03    0.17658E+07    0.73541E+03
   298    0.41281E+04    0.87953E+01    0.11860E+03    0.17588E+07    0.73004E+03
   299    0.40944E+04    0.89735E+01    0.11901E+03    0.17518E+07    0.72472E+03
   300    0.40606E+04    0.91517E+01    0.11938E+03    0.17449E+07    0.71945E+03
   301    0.40268E+04    0.93314E+01    0.11971E+03    0.17380E+07    0.71423E+03
   302    0.39929E+04    0.95118E+01    0.12002E+03    0.17311E+07    0.70905E+03
   303    0.39590E+04    0.96938E+01    0.12028E+03    0.17243E+07    0.70393E+03
   304    0.39250E+04    0.98773E+01    0.12049E+03    0.17175E+07    0.69885E+03
   305    0.38910E+04    0.10061E+02    0.12068E+03    0.17108E+07    0.69381E+03
   306    0.38569E+04    0.10245E+02    0.12083E+03    0.17041E+07    0.68882E+03
   307    0.38228E+04    0.10430E+02    0.12093E+03    0.16974E+07    0.68388E+03
   308    0.37888E+04    0.10617E+02    0.12101E+03    0.16908E+07    0.67898E+03
   309    0.37548E+04    0.10804E+02    0.12103E+03    0.16842E+07    0.67413E+03
   310    0.37207E+04    0.10990E+02    0.12103E+03    0.16777E+07    0.66932E+03
   311    0.36867E+04    0.11179E+02    0.12098E+03    0.16711E+07    0.66455E+03
   312    0.36528E+04    0.11367E+02    0.12090E+03    0.16647E+07    0.65982E+03
   313    0.36189E+04    0.11556E+02    0.12077E+03    0.16582E+07    0.65513E+03
   314    0.35850E+04    0.11745E+02    0.12062E+03    0.16518E+07    0.65049E+03
   315    0.35513E+04    0.11934E+02    0.12041E+03    0.16455E+07    0.64589E+03
   316    0.35176E+04    0.12124E+02    0.12018E+03    0.16391E+07    0.64132E+03
   317    0.34840E+04    0.12312E+02    0.11990E+03    0.16329E+07    0.63679E+03
   318    0.34504E+04    0.12503E+02    0.11958E+03    0.16266E+07    0.63231E+03
   319    0.34170E+04    0.12692E+02    0.11923E+03    0.16204E+07    0.62786E+03
   320    0.33838E+04    0.12882E+02    0.11885E+03    0.16142E+07    0.62344E+03
   321    0.33506E+04    0.13072E+02    0.11842E+03    0.16080E+07    0.61907E+03
