#    L    TT             EE             BB             TE             PP             TP             EP          
   129    0.36577E+04    0.10916E+01    0.00000E+00   -0.40591E+02    0.88140E-07    0.23223E-03    0.17556E-08
   130    0.36922E+04    0.10965E+01    0.00000E+00   -0.41040E+02    0.87601E-07    0.22909E-03   -0.10966E-07
   131    0.37267E+04    0.11010E+01    0.00000E+00   -0.41476E+02    0.87066E-07    0.22601E-03   -0.21722E-07
   132    0.37613E+04    0.11049E+01    0.00000E+00   -0.41894E+02    0.86535E-07    0.22299E-03   -0.30561E-07
   133    0.37958E+04    0.11085E+01    0.00000E+00   -0.42297E+02    0.86009E-07    0.22003E-03   -0.37617E-07
   134    0.38303E+04    0.11115E+01    0.00000E+00   -0.42681E+02    0.85487E-07    0.21713E-03   -0.43019E-07
   135    0.38648E+04    0.11140E+01    0.00000E+00   -0.43049E+02    0.84969E-07    0.21428E-03   -0.46901E-07
   136    0.38991E+04    0.11160E+01    0.00000E+00   -0.43396E+02    0.84455E-07    0.21148E-03   -0.49393E-07
   137    0.39334E+04    0.11176E+01    0.00000E+00   -0.43727E+02    0.83945E-07    0.20874E-03   -0.50627E-07
   138    0.39677E+04    0.11186E+01    0.00000E+00   -0.44038E+02    0.83439E-07    0.20605E-03   -0.50734E-07
   139    0.40017E+04    0.11192E+01    0.00000E+00   -0.44329E+02    0.82937E-07    0.20341E-03   -0.49846E-07
   140    0.40358E+04    0.11192E+01    0.00000E+00   -0.44601E+02    0.82440E-07    0.20081E-03   -0.48093E-07
   141    0.40696E+04    0.11187E+01    0.00000E+00   -0.44851E+02    0.81946E-07    0.19826E-03   -0.45607E-07
   142    0.41035E+04    0.11177E+01    0.00000E+00   -0.45081E+02    0.81456E-07    0.19576E-03   -0.42520E-07
   143    0.41373E+04    0.11163E+01    0.00000E+00   -0.45291E+02    0.80971E-07    0.19329E-03   -0.38962E-07
   144    0.41709E+04    0.11143E+01    0.00000E+00   -0.45479E+02    0.80489E-07    0.19087E-03   -0.35065E-07
   145    0.42043E+04    0.11120E+01    0.00000E+00   -0.45646E+02    0.80011E-07    0.18849E-03   -0.30959E-07
   146    0.42377E+04    0.11090E+01    0.00000E+00   -0.45790E+02    0.79537E-07    0.18614E-03   -0.26775E-07
   147    0.42709E+04    0.11057E+01    0.00000E+00   -0.45911E+02    0.79067E-07    0.18383E-03   -0.22645E-07
   148    0.43038E+04    0.11018E+01    0.00000E+00   -0.46010E+02    0.78600E-07    0.18155E-03   -0.18700E-07
   149    0.43367E+04    0.10975E+01    0.00000E+00   -0.46086E+02    0.78138E-07    0.17931E-03   -0.15070E-07
   150    0.43694E+04    0.10928E+01    0.00000E+00   -0.46136E+02    0.77679E-07    0.17710E-03   -0.11886E-07
   151    0.44018E+04    0.10877E+01    0.00000E+00   -0.46163E+02    0.77224E-07    0.17491E-03   -0.92518E-08
   152    0.44340E+04    0.10820E+01    0.00000E+00   -0.46167E+02    0.76772E-07    0.17276E-03   -0.71554E-08
   153    0.44660E+04    0.10759E+01    0.00000E+00   -0.46144E+02    0.76325E-07    0.17063E-03   -0.55585E-08
   154    0.44978E+04    0.10695E+01    0.00000E+00   -0.46097E+02    0.75880E-07    0.16853E-03   -0.44225E-08
   155    0.45294E+04    0.10627E+01    0.00000E+00   -0.46025E+02    0.75440E-07    0.16646E-03   -0.37084E-08
   156    0.45606E+04    0.10555E+01    0.00000E+00   -0.45928E+02    0.75003E-07    0.16442E-03   -0.33776E-08
   157    0.45918E+04    0.10479E+01    0.00000E+00   -0.45804E+02    0.74570E-07    0.16241E-03   -0.33913E-08
   158    0.46226E+04    0.10400E+01    0.00000E+00   -0.45655E+02    0.74140E-07    0.16043E-03   -0.37107E-08
   159    0.46532E+04    0.10317E+01    0.00000E+00   -0.45481E+02    0.73714E-07    0.15847E-03   -0.42972E-08
   160    0.46835E+04    0.10231E+01    0.00000E+00   -0.45279E+02    0.73291E-07    0.15655E-03   -0.51120E-08
   161    0.47136E+04    0.10142E+01    0.00000E+00   -0.45051E+02    0.72872E-07    0.15465E-03   -0.61164E-08
   162    0.47434E+04    0.10050E+01    0.00000E+00   -0.44798E+02    0.72456E-07    0.15278E-03   -0.72717E-08
   163    0.47730E+04    0.99541E+00    0.00000E+00   -0.44517E+02    0.72044E-07    0.15094E-03   -0.85392E-08
   164    0.48022E+04    0.98565E+00    0.00000E+00   -0.44211E+02    0.71635E-07    0.14912E-03   -0.98803E-08
   165    0.48312E+04    0.97558E+00    0.00000E+00   -0.43877E+02    0.71230E-07    0.14734E-03   -0.11256E-07
   166    0.48599E+04    0.96536E+00    0.00000E+00   -0.43516E+02    0.70828E-07    0.14558E-03   -0.12629E-07
   167    0.48884E+04    0.95476E+00    0.00000E+00   -0.43129E+02    0.70429E-07    0.14385E-03   -0.13958E-07
   168    0.49164E+04    0.94416E+00    0.00000E+00   -0.42714E+02    0.70033E-07    0.14215E-03   -0.15207E-07
   169    0.49441E+04    0.93327E+00    0.00000E+00   -0.42271E+02    0.69641E-07    0.14047E-03   -0.16336E-07
   170    0.49715E+04    0.92230E+00    0.00000E+00   -0.41802E+02    0.69252E-07    0.13882E-03   -0.17307E-07
   171    0.49985E+04    0.91125E+00    0.00000E+00   -0.41304E+02    0.68867E-07    0.13720E-03   -0.18081E-07
   172    0.50250E+04    0.90005E+00    0.00000E+00   -0.40778E+02    0.68484E-07    0.13561E-03   -0.18619E-07
   173    0.50511E+04    0.88870E+00    0.00000E+00   -0.40225E+02    0.68105E-07    0.13404E-03   -0.18883E-07
   174    0.50769E+04    0.87750E+00    0.00000E+00   -0.39644E+02    0.67729E-07    0.13250E-03   -0.18834E-07
