#    L    TT             EE             BB             TE             PP             TP             EP          
    78    0.20494E+04    0.44014E+00    0.00000E+00   -0.95628E+01    0.12262E-06    0.49622E-03   -0.16090E-06
    79    0.20754E+04    0.45487E+00    0.00000E+00   -0.10101E+02    0.12190E-06    0.48832E-03   -0.11715E-06
    80    0.21018E+04    0.46976E+00    0.00000E+00   -0.10649E+02    0.12118E-06    0.48048E-03   -0.82053E-07
    81    0.21284E+04    0.48474E+00    0.00000E+00   -0.11207E+02    0.12045E-06    0.47264E-03   -0.62133E-07
    82    0.21552E+04    0.49984E+00    0.00000E+00   -0.11775E+02    0.11973E-06    0.46485E-03   -0.57085E-07
    83    0.21822E+04    0.51503E+00    0.00000E+00   -0.12351E+02    0.11902E-06    0.45714E-03   -0.64896E-07
    84    0.22095E+04    0.53032E+00    0.00000E+00   -0.12935E+02    0.11830E-06    0.44955E-03   -0.83555E-07
    85    0.22369E+04    0.54567E+00    0.00000E+00   -0.13527E+02    0.11758E-06    0.44212E-03   -0.11105E-06
    86    0.22645E+04    0.56110E+00    0.00000E+00   -0.14126E+02    0.11687E-06    0.43488E-03   -0.14517E-06
    87    0.22925E+04    0.57657E+00    0.00000E+00   -0.14731E+02    0.11616E-06    0.42783E-03   -0.18284E-06
    88    0.23206E+04    0.59210E+00    0.00000E+00   -0.15343E+02    0.11545E-06    0.42097E-03   -0.22079E-06
    89    0.23489E+04    0.60768E+00    0.00000E+00   -0.15962E+02    0.11475E-06    0.41427E-03   -0.25573E-06
    90    0.23775E+04    0.62326E+00    0.00000E+00   -0.16587E+02    0.11404E-06    0.40774E-03   -0.28440E-06
    91    0.24063E+04    0.63884E+00    0.00000E+00   -0.17217E+02    0.11335E-06    0.40137E-03   -0.30420E-06
    92    0.24353E+04    0.65440E+00    0.00000E+00   -0.17852E+02    0.11265E-06    0.39515E-03   -0.31518E-06
    93    0.24646E+04    0.66994E+00    0.00000E+00   -0.18493E+02    0.11196E-06    0.38907E-03   -0.31810E-06
    94    0.24940E+04    0.68542E+00    0.00000E+00   -0.19137E+02    0.11127E-06    0.38313E-03   -0.31369E-06
    95    0.25237E+04    0.70084E+00    0.00000E+00   -0.19785E+02    0.11058E-06    0.37732E-03   -0.30269E-06
    96    0.25534E+04    0.71618E+00    0.00000E+00   -0.20437E+02    0.10990E-06    0.37165E-03   -0.28584E-06
    97    0.25836E+04    0.73144E+00    0.00000E+00   -0.21092E+02    0.10922E-06    0.36610E-03   -0.26387E-06
    98    0.26139E+04    0.74659E+00    0.00000E+00   -0.21748E+02    0.10854E-06    0.36067E-03   -0.23753E-06
    99    0.26444E+04    0.76160E+00    0.00000E+00   -0.22407E+02    0.10787E-06    0.35536E-03   -0.20754E-06
   100    0.26751E+04    0.77648E+00    0.00000E+00   -0.23066E+02    0.10720E-06    0.35016E-03   -0.17463E-06
   101    0.27060E+04    0.79129E+00    0.00000E+00   -0.23727E+02    0.10653E-06    0.34506E-03   -0.13956E-06
