#    L    TT             EE             BB             TE             PP             TP             EP          
    81    0.21289E+04    0.47964E+00    0.00000E+00   -0.11089E+02    0.12013E-06    0.46317E-03   -0.68306E-07
    82    0.21557E+04    0.49463E+00    0.00000E+00   -0.11653E+02    0.11941E-06    0.45564E-03   -0.55607E-07
    83    0.21827E+04    0.50972E+00    0.00000E+00   -0.12226E+02    0.11868E-06    0.44816E-03   -0.54827E-07
    84    0.22100E+04    0.52491E+00    0.00000E+00   -0.12806E+02    0.11796E-06    0.44079E-03   -0.65552E-07
    85    0.22374E+04    0.54016E+00    0.00000E+00   -0.13395E+02    0.11725E-06    0.43355E-03   -0.87373E-07
    86    0.22650E+04    0.55549E+00    0.00000E+00   -0.13990E+02    0.11653E-06    0.42647E-03   -0.11924E-06
    87    0.22930E+04    0.57087E+00    0.00000E+00   -0.14592E+02    0.11582E-06    0.41956E-03   -0.15757E-06
    88    0.23210E+04    0.58631E+00    0.00000E+00   -0.15201E+02    0.11511E-06    0.41283E-03   -0.19815E-06
    89    0.23494E+04    0.60180E+00    0.00000E+00   -0.15817E+02    0.11440E-06    0.40625E-03   -0.23676E-06
    90    0.23780E+04    0.61731E+00    0.00000E+00   -0.16439E+02    0.11370E-06    0.39984E-03   -0.26920E-06
    91    0.24068E+04    0.63281E+00    0.00000E+00   -0.17066E+02    0.11300E-06    0.39359E-03   -0.29209E-06
    92    0.24358E+04    0.64831E+00    0.00000E+00   -0.17699E+02    0.11230E-06    0.38749E-03   -0.30540E-06
    93    0.24651E+04    0.66379E+00    0.00000E+00   -0.18336E+02    0.11161E-06    0.38154E-03   -0.30995E-06
    94    0.24945E+04    0.67921E+00    0.00000E+00   -0.18977E+02    0.11091E-06    0.37574E-03   -0.30655E-06
    95    0.25242E+04    0.69457E+00    0.00000E+00   -0.19623E+02    0.11023E-06    0.37007E-03   -0.29600E-06
    96    0.25538E+04    0.70987E+00    0.00000E+00   -0.20272E+02    0.10954E-06    0.36454E-03   -0.27911E-06
    97    0.25840E+04    0.72508E+00    0.00000E+00   -0.20925E+02    0.10886E-06    0.35914E-03   -0.25669E-06
    98    0.26143E+04    0.74019E+00    0.00000E+00   -0.21578E+02    0.10818E-06    0.35386E-03   -0.22954E-06
    99    0.26447E+04    0.75518E+00    0.00000E+00   -0.22236E+02    0.10751E-06    0.34869E-03   -0.19848E-06
   100    0.26754E+04    0.77004E+00    0.00000E+00   -0.22892E+02    0.10684E-06    0.34364E-03   -0.16429E-06
   101    0.27063E+04    0.78483E+00    0.00000E+00   -0.23551E+02    0.10617E-06    0.33869E-03   -0.12780E-06
   102    0.27377E+04    0.79939E+00    0.00000E+00   -0.24211E+02    0.10551E-06    0.33384E-03   -0.89797E-07
   103    0.27690E+04    0.81382E+00    0.00000E+00   -0.24871E+02    0.10485E-06    0.32909E-03   -0.51092E-07
   104    0.28006E+04    0.82810E+00    0.00000E+00   -0.25529E+02    0.10420E-06    0.32443E-03   -0.12487E-07
   105    0.28323E+04    0.84216E+00    0.00000E+00   -0.26187E+02    0.10354E-06    0.31985E-03    0.25216E-07
   106    0.28642E+04    0.85608E+00    0.00000E+00   -0.26844E+02    0.10290E-06    0.31535E-03    0.61215E-07
   107    0.28961E+04    0.86971E+00    0.00000E+00   -0.27499E+02    0.10225E-06    0.31093E-03    0.94708E-07
   108    0.29283E+04    0.88311E+00    0.00000E+00   -0.28151E+02    0.10162E-06    0.30657E-03    0.12489E-06
   109    0.29607E+04    0.89623E+00    0.00000E+00   -0.28801E+02    0.10098E-06    0.30227E-03    0.15097E-06
   110    0.29932E+04    0.90905E+00    0.00000E+00   -0.29446E+02    0.10035E-06    0.29804E-03    0.17214E-06
   111    0.30259E+04    0.92165E+00    0.00000E+00   -0.30087E+02    0.99724E-07    0.29385E-03    0.18780E-06
   112    0.30587E+04    0.93397E+00    0.00000E+00   -0.30725E+02    0.99102E-07    0.28972E-03    0.19817E-06
   113    0.30918E+04    0.94598E+00    0.00000E+00   -0.31357E+02    0.98485E-07    0.28564E-03    0.20366E-06
   114    0.31249E+04    0.95763E+00    0.00000E+00   -0.31983E+02    0.97871E-07    0.28162E-03    0.20470E-06
   115    0.31583E+04    0.96906E+00    0.00000E+00   -0.32603E+02    0.97262E-07    0.27765E-03    0.20171E-06
