#    L    TT             EE             TE             PP             TP          
   125    0.35127E+04    0.10807E+01   -0.38835E+02    0.41536E+07    0.41621E+04
   126    0.35471E+04    0.10878E+01   -0.39348E+02    0.41286E+07    0.41049E+04
   127    0.35815E+04    0.10943E+01   -0.39847E+02    0.41037E+07    0.40487E+04
   128    0.36159E+04    0.11004E+01   -0.40332E+02    0.40790E+07    0.39936E+04
   129    0.36504E+04    0.11060E+01   -0.40803E+02    0.40545E+07    0.39395E+04
   130    0.36848E+04    0.11111E+01   -0.41258E+02    0.40302E+07    0.38866E+04
   131    0.37192E+04    0.11157E+01   -0.41699E+02    0.40061E+07    0.38347E+04
   132    0.37538E+04    0.11199E+01   -0.42123E+02    0.39821E+07    0.37838E+04
   133    0.37882E+04    0.11235E+01   -0.42532E+02    0.39583E+07    0.37340E+04
   134    0.38226E+04    0.11267E+01   -0.42922E+02    0.39347E+07    0.36852E+04
   135    0.38570E+04    0.11294E+01   -0.43296E+02    0.39113E+07    0.36373E+04
   136    0.38913E+04    0.11315E+01   -0.43649E+02    0.38881E+07    0.35904E+04
   137    0.39255E+04    0.11332E+01   -0.43986E+02    0.38650E+07    0.35443E+04
   138    0.39597E+04    0.11343E+01   -0.44303E+02    0.38422E+07    0.34991E+04
   139    0.39937E+04    0.11351E+01   -0.44600E+02    0.38195E+07    0.34548E+04
   140    0.40277E+04    0.11352E+01   -0.44878E+02    0.37970E+07    0.34112E+04
   141    0.40615E+04    0.11348E+01   -0.45134E+02    0.37746E+07    0.33684E+04
   142    0.40953E+04    0.11339E+01   -0.45370E+02    0.37524E+07    0.33264E+04
   143    0.41290E+04    0.11326E+01   -0.45586E+02    0.37304E+07    0.32851E+04
   144    0.41625E+04    0.11307E+01   -0.45780E+02    0.37086E+07    0.32444E+04
   145    0.41958E+04    0.11285E+01   -0.45953E+02    0.36869E+07    0.32044E+04
   146    0.42293E+04    0.11256E+01   -0.46103E+02    0.36654E+07    0.31650E+04
   147    0.42623E+04    0.11223E+01   -0.46230E+02    0.36441E+07    0.31262E+04
   148    0.42953E+04    0.11185E+01   -0.46335E+02    0.36230E+07    0.30880E+04
   149    0.43281E+04    0.11143E+01   -0.46416E+02    0.36020E+07    0.30502E+04
   150    0.43607E+04    0.11096E+01   -0.46472E+02    0.35811E+07    0.30130E+04
   151    0.43931E+04    0.11045E+01   -0.46505E+02    0.35605E+07    0.29762E+04
   152    0.44252E+04    0.10989E+01   -0.46515E+02    0.35400E+07    0.29399E+04
   153    0.44572E+04    0.10928E+01   -0.46497E+02    0.35196E+07    0.29041E+04
   154    0.44889E+04    0.10864E+01   -0.46456E+02    0.34994E+07    0.28687E+04
   155    0.45205E+04    0.10796E+01   -0.46389E+02    0.34794E+07    0.28338E+04
   156    0.45516E+04    0.10724E+01   -0.46298E+02    0.34596E+07    0.27993E+04
   157    0.45827E+04    0.10649E+01   -0.46180E+02    0.34399E+07    0.27653E+04
   158    0.46135E+04    0.10570E+01   -0.46037E+02    0.34203E+07    0.27318E+04
   159    0.46440E+04    0.10486E+01   -0.45867E+02    0.34009E+07    0.26987E+04
   160    0.46743E+04    0.10400E+01   -0.45671E+02    0.33817E+07    0.26660E+04
   161    0.47043E+04    0.10311E+01   -0.45448E+02    0.33626E+07    0.26339E+04
   162    0.47341E+04    0.10218E+01   -0.45200E+02    0.33437E+07    0.26022E+04
   163    0.47637E+04    0.10122E+01   -0.44925E+02    0.33249E+07    0.25709E+04
   164    0.47928E+04    0.10024E+01   -0.44623E+02    0.33063E+07    0.25402E+04
   165    0.48218E+04    0.99225E+00   -0.44294E+02    0.32878E+07    0.25098E+04
   166    0.48505E+04    0.98196E+00   -0.43938E+02    0.32695E+07    0.24800E+04
   167    0.48789E+04    0.97129E+00   -0.43556E+02    0.32513E+07    0.24506E+04
   168    0.49069E+04    0.96061E+00   -0.43146E+02    0.32333E+07    0.24217E+04
   169    0.49346E+04    0.94962E+00   -0.42708E+02    0.32154E+07    0.23932E+04
   170    0.49620E+04    0.93855E+00   -0.42243E+02    0.31977E+07    0.23652E+04
   171    0.49889E+04    0.92740E+00   -0.41749E+02    0.31801E+07    0.23376E+04
   172    0.50154E+04    0.91608E+00   -0.41227E+02    0.31627E+07    0.23105E+04
   173    0.50415E+04    0.90461E+00   -0.40678E+02    0.31454E+07    0.22839E+04
   174    0.50673E+04    0.89329E+00   -0.40102E+02    0.31282E+07    0.22577E+04
   175    0.50927E+04    0.88180E+00   -0.39497E+02    0.31112E+07    0.22320E+04
   176    0.51175E+04    0.87038E+00   -0.38864E+02    0.30943E+07    0.22067E+04
   177    0.51420E+04    0.85896E+00   -0.38204E+02    0.30776E+07    0.21819E+04
   178    0.51660E+04    0.84776E+00   -0.37516E+02    0.30610E+07    0.21576E+04
   179    0.51895E+04    0.83647E+00   -0.36800E+02    0.30445E+07    0.21336E+04
   180    0.52127E+04    0.82533E+00   -0.36057E+02    0.30282E+07    0.21101E+04
   181    0.52354E+04    0.81434E+00   -0.35287E+02    0.30120E+07    0.20870E+04
   182    0.52576E+04    0.80357E+00   -0.34489E+02    0.29959E+07    0.20643E+04
   183    0.52793E+04    0.79295E+00   -0.33664E+02    0.29799E+07    0.20420E+04
   184    0.53006E+04    0.78256E+00   -0.32811E+02    0.29641E+07    0.20201E+04
   185    0.53215E+04    0.77254E+00   -0.31933E+02    0.29485E+07    0.19985E+04
   186    0.53415E+04    0.76275E+00   -0.31027E+02    0.29329E+07    0.19773E+04
   187    0.53614E+04    0.75334E+00   -0.30095E+02    0.29175E+07    0.19564E+04
   188    0.53807E+04    0.74429E+00   -0.29136E+02    0.29022E+07    0.19359E+04
   189    0.53994E+04    0.73564E+00   -0.28152E+02    0.28870E+07    0.19157E+04
   190    0.54180E+04    0.72744E+00   -0.27142E+02    0.28719E+07    0.18959E+04
   191    0.54357E+04    0.71972E+00   -0.26106E+02    0.28570E+07    0.18763E+04
   192    0.54530E+04    0.71250E+00   -0.25044E+02    0.28422E+07    0.18570E+04
   193    0.54697E+04    0.70583E+00   -0.23958E+02    0.28275E+07    0.18380E+04
   194    0.54860E+04    0.69973E+00   -0.22846E+02    0.28129E+07    0.18193E+04
   195    0.55017E+04    0.69425E+00   -0.21711E+02    0.27984E+07    0.18009E+04
   196    0.55168E+04    0.68942E+00   -0.20551E+02    0.27841E+07    0.17827E+04
   197    0.55314E+04    0.68529E+00   -0.19368E+02    0.27698E+07    0.17648E+04
   198    0.55456E+04    0.68189E+00   -0.18161E+02    0.27557E+07    0.17471E+04
   199    0.55592E+04    0.67924E+00   -0.16931E+02    0.27417E+07    0.17296E+04
   200    0.55722E+04    0.67738E+00   -0.15680E+02    0.27278E+07    0.17124E+04
   201    0.55847E+04    0.67638E+00   -0.14405E+02    0.27140E+07    0.16953E+04
   202    0.55967E+04    0.67623E+00   -0.13108E+02    0.27003E+07    0.16785E+04
   203    0.56080E+04    0.67701E+00   -0.11790E+02    0.26867E+07    0.16618E+04
   204    0.56187E+04    0.67873E+00   -0.10452E+02    0.26732E+07    0.16454E+04
   205    0.56288E+04    0.68144E+00   -0.90932E+01    0.26598E+07    0.16291E+04
   206    0.56383E+04    0.68518E+00   -0.77139E+01    0.26466E+07    0.16131E+04
   207    0.56473E+04    0.68996E+00   -0.63150E+01    0.26334E+07    0.15972E+04
   208    0.56555E+04    0.69586E+00   -0.48969E+01    0.26203E+07    0.15816E+04
   209    0.56631E+04    0.70288E+00   -0.34600E+01    0.26073E+07    0.15661E+04
   210    0.56701E+04    0.71108E+00   -0.20053E+01    0.25945E+07    0.15508E+04
   211    0.56765E+04    0.72049E+00   -0.53274E+00    0.25817E+07    0.15357E+04
   212    0.56821E+04    0.73115E+00    0.95662E+00    0.25690E+07    0.15208E+04
   213    0.56872E+04    0.74309E+00    0.24628E+01    0.25564E+07    0.15061E+04
   214    0.56917E+04    0.75632E+00    0.39847E+01    0.25440E+07    0.14915E+04
   215    0.56955E+04    0.77102E+00    0.55215E+01    0.25316E+07    0.14772E+04
   216    0.56987E+04    0.78702E+00    0.70737E+01    0.25193E+07    0.14630E+04
   217    0.57013E+04    0.80446E+00    0.86392E+01    0.25071E+07    0.14490E+04
   218    0.57033E+04    0.82336E+00    0.10218E+02    0.24950E+07    0.14351E+04
   219    0.57046E+04    0.84370E+00    0.11812E+02    0.24830E+07    0.14215E+04
   220    0.57054E+04    0.86565E+00    0.13416E+02    0.24711E+07    0.14080E+04
   221    0.57055E+04    0.88912E+00    0.15032E+02    0.24592E+07    0.13946E+04
   222    0.57051E+04    0.91427E+00    0.16659E+02    0.24475E+07    0.13815E+04
   223    0.57039E+04    0.94102E+00    0.18297E+02    0.24359E+07    0.13685E+04
   224    0.57022E+04    0.96938E+00    0.19943E+02    0.24243E+07    0.13556E+04
   225    0.56999E+04    0.99949E+00    0.21600E+02    0.24128E+07    0.13430E+04
   226    0.56970E+04    0.10314E+01    0.23264E+02    0.24014E+07    0.13304E+04
   227    0.56933E+04    0.10650E+01    0.24936E+02    0.23901E+07    0.13181E+04
   228    0.56892E+04    0.11004E+01    0.26615E+02    0.23789E+07    0.13059E+04
   229    0.56844E+04    0.11376E+01    0.28300E+02    0.23678E+07    0.12938E+04
   230    0.56790E+04    0.11766E+01    0.29991E+02    0.23567E+07    0.12819E+04
   231    0.56729E+04    0.12176E+01    0.31688E+02    0.23457E+07    0.12701E+04
   232    0.56662E+04    0.12604E+01    0.33388E+02    0.23349E+07    0.12585E+04
   233    0.56590E+04    0.13053E+01    0.35091E+02    0.23240E+07    0.12471E+04
   234    0.56510E+04    0.13520E+01    0.36797E+02    0.23133E+07    0.12357E+04
   235    0.56425E+04    0.14008E+01    0.38505E+02    0.23027E+07    0.12246E+04
   236    0.56332E+04    0.14516E+01    0.40214E+02    0.22921E+07    0.12135E+04
   237    0.56234E+04    0.15044E+01    0.41924E+02    0.22816E+07    0.12026E+04
   238    0.56130E+04    0.15593E+01    0.43634E+02    0.22712E+07    0.11918E+04
   239    0.56020E+04    0.16163E+01    0.45343E+02    0.22608E+07    0.11812E+04
   240    0.55903E+04    0.16753E+01    0.47049E+02    0.22506E+07    0.11707E+04
   241    0.55781E+04    0.17366E+01    0.48753E+02    0.22404E+07    0.11603E+04
   242    0.55654E+04    0.17999E+01    0.50455E+02    0.22302E+07    0.11501E+04
   243    0.55520E+04    0.18654E+01    0.52152E+02    0.22202E+07    0.11400E+04
   244    0.55380E+04    0.19331E+01    0.53845E+02    0.22102E+07    0.11300E+04
   245    0.55234E+04    0.20030E+01    0.55532E+02    0.22003E+07    0.11201E+04
   246    0.55082E+04    0.20751E+01    0.57213E+02    0.21904E+07    0.11103E+04
   247    0.54926E+04    0.21494E+01    0.58888E+02    0.21807E+07    0.11007E+04
   248    0.54763E+04    0.22262E+01    0.60554E+02    0.21710E+07    0.10912E+04
   249    0.54595E+04    0.23050E+01    0.62213E+02    0.21613E+07    0.10818E+04
   250    0.54422E+04    0.23862E+01    0.63862E+02    0.21517E+07    0.10725E+04
   251    0.54244E+04    0.24696E+01    0.65502E+02    0.21422E+07    0.10633E+04
   252    0.54059E+04    0.25554E+01    0.67131E+02    0.21328E+07    0.10543E+04
   253    0.53871E+04    0.26434E+01    0.68749E+02    0.21234E+07    0.10453E+04
   254    0.53677E+04    0.27338E+01    0.70355E+02    0.21141E+07    0.10364E+04
   255    0.53477E+04    0.28263E+01    0.71948E+02    0.21048E+07    0.10277E+04
   256    0.53273E+04    0.29214E+01    0.73530E+02    0.20956E+07    0.10191E+04
   257    0.53065E+04    0.30185E+01    0.75091E+02    0.20865E+07    0.10105E+04
   258    0.52851E+04    0.31181E+01    0.76645E+02    0.20774E+07    0.10021E+04
   259    0.52632E+04    0.32201E+01    0.78177E+02    0.20684E+07    0.99374E+03
   260    0.52410E+04    0.33243E+01    0.79700E+02    0.20595E+07    0.98550E+03
   261    0.52182E+04    0.34307E+01    0.81194E+02    0.20506E+07    0.97736E+03
   262    0.51949E+04    0.35396E+01    0.82681E+02    0.20417E+07    0.96932E+03
   263    0.51714E+04    0.36507E+01    0.84152E+02    0.20330E+07    0.96137E+03
   264    0.51474E+04    0.37641E+01    0.85601E+02    0.20243E+07    0.95352E+03
   265    0.51228E+04    0.38797E+01    0.87019E+02    0.20156E+07    0.94576E+03
   266    0.50978E+04    0.39978E+01    0.88430E+02    0.20070E+07    0.93809E+03
   267    0.50724E+04    0.41180E+01    0.89811E+02    0.19985E+07    0.93051E+03
   268    0.50466E+04    0.42406E+01    0.91177E+02    0.19900E+07    0.92303E+03
   269    0.50202E+04    0.43654E+01    0.92521E+02    0.19815E+07    0.91563E+03
   270    0.49936E+04    0.44924E+01    0.93841E+02    0.19732E+07    0.90832E+03
   271    0.49666E+04    0.46215E+01    0.95139E+02    0.19649E+07    0.90109E+03
   272    0.49393E+04    0.47531E+01    0.96407E+02    0.19566E+07    0.89395E+03
   273    0.49116E+04    0.48865E+01    0.97660E+02    0.19484E+07    0.88689E+03
   274    0.48835E+04    0.50224E+01    0.98875E+02    0.19402E+07    0.87991E+03
   275    0.48551E+04    0.51602E+01    0.10007E+03    0.19321E+07    0.87302E+03
   276    0.48265E+04    0.53002E+01    0.10124E+03    0.19241E+07    0.86620E+03
   277    0.47973E+04    0.54423E+01    0.10238E+03    0.19161E+07    0.85946E+03
   278    0.47680E+04    0.55865E+01    0.10349E+03    0.19081E+07    0.85280E+03
   279    0.47384E+04    0.57327E+01    0.10457E+03    0.19002E+07    0.84622E+03
   280    0.47084E+04    0.58809E+01    0.10564E+03    0.18924E+07    0.83970E+03
   281    0.46783E+04    0.60311E+01    0.10666E+03    0.18846E+07    0.83326E+03
   282    0.46477E+04    0.61832E+01    0.10766E+03    0.18768E+07    0.82690E+03
   283    0.46170E+04    0.63372E+01    0.10862E+03    0.18691E+07    0.82060E+03
   284    0.45861E+04    0.64931E+01    0.10956E+03    0.18615E+07    0.81437E+03
   285    0.45549E+04    0.66510E+01    0.11046E+03    0.18539E+07    0.80821E+03
   286    0.45234E+04    0.68107E+01    0.11133E+03    0.18463E+07    0.80212E+03
   287    0.44917E+04    0.69721E+01    0.11217E+03    0.18388E+07    0.79609E+03
   288    0.44598E+04    0.71353E+01    0.11298E+03    0.18314E+07    0.79013E+03
   289    0.44277E+04    0.73002E+01    0.11376E+03    0.18240E+07    0.78423E+03
   290    0.43955E+04    0.74667E+01    0.11450E+03    0.18166E+07    0.77839E+03
   291    0.43630E+04    0.76355E+01    0.11520E+03    0.18093E+07    0.77262E+03
   292    0.43302E+04    0.78054E+01    0.11588E+03    0.18020E+07    0.76690E+03
   293    0.42975E+04    0.79761E+01    0.11651E+03    0.17948E+07    0.76124E+03
