#    L    TT             EE             TE             PP             TP          
   143    0.39476E+04    0.10655E+01   -0.43221E+02    0.35596E+07    0.31239E+04
   144    0.39796E+04    0.10636E+01   -0.43402E+02    0.35388E+07    0.30850E+04
   145    0.40115E+04    0.10614E+01   -0.43561E+02    0.35181E+07    0.30467E+04
   146    0.40435E+04    0.10586E+01   -0.43700E+02    0.34976E+07    0.30090E+04
   147    0.40751E+04    0.10555E+01   -0.43816E+02    0.34772E+07    0.29719E+04
   148    0.41066E+04    0.10518E+01   -0.43911E+02    0.34570E+07    0.29353E+04
   149    0.41380E+04    0.10477E+01   -0.43984E+02    0.34370E+07    0.28992E+04
   150    0.41691E+04    0.10432E+01   -0.44033E+02    0.34171E+07    0.28636E+04
   151    0.42001E+04    0.10383E+01   -0.44060E+02    0.33974E+07    0.28285E+04
   152    0.42308E+04    0.10329E+01   -0.44065E+02    0.33778E+07    0.27938E+04
   153    0.42613E+04    0.10272E+01   -0.44044E+02    0.33584E+07    0.27596E+04
   154    0.42917E+04    0.10210E+01   -0.44000E+02    0.33392E+07    0.27259E+04
   155    0.43219E+04    0.10146E+01   -0.43932E+02    0.33201E+07    0.26926E+04
   156    0.43516E+04    0.10077E+01   -0.43841E+02    0.33011E+07    0.26598E+04
   157    0.43814E+04    0.10005E+01   -0.43724E+02    0.32823E+07    0.26274E+04
   158    0.44108E+04    0.99301E+00   -0.43583E+02    0.32636E+07    0.25955E+04
   159    0.44400E+04    0.98507E+00   -0.43417E+02    0.32451E+07    0.25640E+04
   160    0.44689E+04    0.97685E+00   -0.43226E+02    0.32268E+07    0.25330E+04
   161    0.44976E+04    0.96841E+00   -0.43010E+02    0.32086E+07    0.25025E+04
   162    0.45260E+04    0.95961E+00   -0.42769E+02    0.31905E+07    0.24724E+04
   163    0.45543E+04    0.95052E+00   -0.42503E+02    0.31726E+07    0.24427E+04
   164    0.45822E+04    0.94121E+00   -0.42211E+02    0.31548E+07    0.24135E+04
   165    0.46099E+04    0.93161E+00   -0.41893E+02    0.31372E+07    0.23847E+04
   166    0.46373E+04    0.92186E+00   -0.41550E+02    0.31197E+07    0.23564E+04
   167    0.46645E+04    0.91175E+00   -0.41182E+02    0.31024E+07    0.23285E+04
   168    0.46913E+04    0.90164E+00   -0.40788E+02    0.30852E+07    0.23011E+04
   169    0.47177E+04    0.89125E+00   -0.40366E+02    0.30681E+07    0.22741E+04
   170    0.47439E+04    0.88078E+00   -0.39919E+02    0.30512E+07    0.22475E+04
   171    0.47696E+04    0.87023E+00   -0.39445E+02    0.30344E+07    0.22214E+04
   172    0.47950E+04    0.85955E+00   -0.38944E+02    0.30178E+07    0.21957E+04
   173    0.48199E+04    0.84871E+00   -0.38418E+02    0.30013E+07    0.21705E+04
   174    0.48445E+04    0.83803E+00   -0.37865E+02    0.29849E+07    0.21457E+04
   175    0.48688E+04    0.82720E+00   -0.37285E+02    0.29687E+07    0.21213E+04
   176    0.48925E+04    0.81645E+00   -0.36679E+02    0.29526E+07    0.20974E+04
   177    0.49158E+04    0.80569E+00   -0.36047E+02    0.29366E+07    0.20738E+04
   178    0.49387E+04    0.79516E+00   -0.35388E+02    0.29207E+07    0.20507E+04
   179    0.49612E+04    0.78455E+00   -0.34702E+02    0.29050E+07    0.20280E+04
   180    0.49834E+04    0.77409E+00   -0.33991E+02    0.28894E+07    0.20057E+04
   181    0.50050E+04    0.76377E+00   -0.33255E+02    0.28740E+07    0.19838E+04
   182    0.50262E+04    0.75368E+00   -0.32491E+02    0.28586E+07    0.19623E+04
   183    0.50469E+04    0.74372E+00   -0.31703E+02    0.28434E+07    0.19411E+04
   184    0.50673E+04    0.73399E+00   -0.30888E+02    0.28284E+07    0.19203E+04
   185    0.50871E+04    0.72462E+00   -0.30049E+02    0.28134E+07    0.18998E+04
   186    0.51062E+04    0.71547E+00   -0.29183E+02    0.27986E+07    0.18797E+04
   187    0.51252E+04    0.70668E+00   -0.28292E+02    0.27838E+07    0.18598E+04
   188    0.51436E+04    0.69825E+00   -0.27377E+02    0.27692E+07    0.18404E+04
   189    0.51614E+04    0.69020E+00   -0.26436E+02    0.27548E+07    0.18212E+04
   190    0.51791E+04    0.68258E+00   -0.25473E+02    0.27404E+07    0.18023E+04
   191    0.51960E+04    0.67542E+00   -0.24483E+02    0.27261E+07    0.17837E+04
   192    0.52125E+04    0.66874E+00   -0.23469E+02    0.27120E+07    0.17654E+04
   193    0.52283E+04    0.66258E+00   -0.22433E+02    0.26980E+07    0.17474E+04
   194    0.52439E+04    0.65698E+00   -0.21372E+02    0.26841E+07    0.17296E+04
   195    0.52588E+04    0.65196E+00   -0.20289E+02    0.26703E+07    0.17121E+04
   196    0.52732E+04    0.64756E+00   -0.19183E+02    0.26566E+07    0.16948E+04
   197    0.52872E+04    0.64383E+00   -0.18054E+02    0.26430E+07    0.16777E+04
   198    0.53006E+04    0.64079E+00   -0.16904E+02    0.26295E+07    0.16609E+04
   199    0.53136E+04    0.63848E+00   -0.15732E+02    0.26161E+07    0.16443E+04
   200    0.53260E+04    0.63692E+00   -0.14539E+02    0.26028E+07    0.16279E+04
   201    0.53379E+04    0.63618E+00   -0.13324E+02    0.25897E+07    0.16117E+04
   202    0.53493E+04    0.63625E+00   -0.12089E+02    0.25766E+07    0.15957E+04
   203    0.53601E+04    0.63720E+00   -0.10833E+02    0.25636E+07    0.15799E+04
   204    0.53702E+04    0.63905E+00   -0.95588E+01    0.25508E+07    0.15642E+04
   205    0.53799E+04    0.64185E+00   -0.82645E+01    0.25380E+07    0.15488E+04
   206    0.53889E+04    0.64562E+00   -0.69512E+01    0.25253E+07    0.15335E+04
