#    L    TT             EE             BB             TE             PP             TP             EP          
    84    0.23094E+04    0.55277E+00    0.00000E+00   -0.13582E+02    0.11675E-06    0.43992E-03   -0.27062E-06
    85    0.23382E+04    0.56875E+00    0.00000E+00   -0.14200E+02    0.11604E-06    0.43274E-03   -0.32255E-06
    86    0.23672E+04    0.58480E+00    0.00000E+00   -0.14826E+02    0.11533E-06    0.42572E-03   -0.36546E-06
    87    0.23967E+04    0.60091E+00    0.00000E+00   -0.15459E+02    0.11462E-06    0.41885E-03   -0.39889E-06
    88    0.24261E+04    0.61707E+00    0.00000E+00   -0.16098E+02    0.11392E-06    0.41215E-03   -0.42365E-06
    89    0.24559E+04    0.63328E+00    0.00000E+00   -0.16746E+02    0.11322E-06    0.40560E-03   -0.44052E-06
    90    0.24860E+04    0.64950E+00    0.00000E+00   -0.17399E+02    0.11252E-06    0.39920E-03   -0.45029E-06
    91    0.25162E+04    0.66571E+00    0.00000E+00   -0.18058E+02    0.11182E-06    0.39294E-03   -0.45370E-06
    92    0.25467E+04    0.68190E+00    0.00000E+00   -0.18722E+02    0.11113E-06    0.38684E-03   -0.45133E-06
    93    0.25775E+04    0.69807E+00    0.00000E+00   -0.19391E+02    0.11044E-06    0.38088E-03   -0.44371E-06
    94    0.26083E+04    0.71417E+00    0.00000E+00   -0.20064E+02    0.10975E-06    0.37505E-03   -0.43135E-06
    95    0.26395E+04    0.73021E+00    0.00000E+00   -0.20741E+02    0.10907E-06    0.36935E-03   -0.41480E-06
    96    0.26707E+04    0.74617E+00    0.00000E+00   -0.21421E+02    0.10839E-06    0.36378E-03   -0.39457E-06
    97    0.27023E+04    0.76203E+00    0.00000E+00   -0.22105E+02    0.10771E-06    0.35834E-03   -0.37120E-06
    98    0.27342E+04    0.77779E+00    0.00000E+00   -0.22789E+02    0.10704E-06    0.35301E-03   -0.34521E-06
    99    0.27662E+04    0.79341E+00    0.00000E+00   -0.23477E+02    0.10637E-06    0.34780E-03   -0.31712E-06
   100    0.27984E+04    0.80888E+00    0.00000E+00   -0.24164E+02    0.10571E-06    0.34269E-03   -0.28747E-06
   101    0.28308E+04    0.82427E+00    0.00000E+00   -0.24853E+02    0.10505E-06    0.33769E-03   -0.25677E-06
   102    0.28638E+04    0.83942E+00    0.00000E+00   -0.25543E+02    0.10439E-06    0.33279E-03   -0.22556E-06
   103    0.28967E+04    0.85442E+00    0.00000E+00   -0.26233E+02    0.10373E-06    0.32799E-03   -0.19435E-06
   104    0.29298E+04    0.86925E+00    0.00000E+00   -0.26921E+02    0.10308E-06    0.32328E-03   -0.16368E-06
   105    0.29631E+04    0.88385E+00    0.00000E+00   -0.27608E+02    0.10244E-06    0.31866E-03   -0.13406E-06
   106    0.29966E+04    0.89829E+00    0.00000E+00   -0.28293E+02    0.10180E-06    0.31412E-03   -0.10602E-06
   107    0.30300E+04    0.91241E+00    0.00000E+00   -0.28976E+02    0.10116E-06    0.30965E-03   -0.80078E-07
   108    0.30639E+04    0.92630E+00    0.00000E+00   -0.29657E+02    0.10052E-06    0.30527E-03   -0.56766E-07
   109    0.30979E+04    0.93987E+00    0.00000E+00   -0.30333E+02    0.99894E-07    0.30095E-03   -0.36603E-07
   110    0.31320E+04    0.95313E+00    0.00000E+00   -0.31005E+02    0.99268E-07    0.29669E-03   -0.20112E-07
   111    0.31662E+04    0.96615E+00    0.00000E+00   -0.31673E+02    0.98647E-07    0.29250E-03   -0.76820E-08
   112    0.32007E+04    0.97885E+00    0.00000E+00   -0.32337E+02    0.98030E-07    0.28837E-03    0.84071E-09
   113    0.32353E+04    0.99124E+00    0.00000E+00   -0.32995E+02    0.97418E-07    0.28430E-03    0.57425E-08
   114    0.32701E+04    0.10032E+01    0.00000E+00   -0.33645E+02    0.96809E-07    0.28029E-03    0.73103E-08
   115    0.33051E+04    0.10150E+01    0.00000E+00   -0.34289E+02    0.96205E-07    0.27635E-03    0.58305E-08
   116    0.33401E+04    0.10263E+01    0.00000E+00   -0.34926E+02    0.95606E-07    0.27246E-03    0.15896E-08
   117    0.33754E+04    0.10372E+01    0.00000E+00   -0.35553E+02    0.95010E-07    0.26863E-03   -0.51261E-08
   118    0.34108E+04    0.10478E+01    0.00000E+00   -0.36173E+02    0.94419E-07    0.26486E-03   -0.14031E-07
   119    0.34463E+04    0.10581E+01    0.00000E+00   -0.36783E+02    0.93833E-07    0.26116E-03   -0.24838E-07
   120    0.34819E+04    0.10678E+01    0.00000E+00   -0.37382E+02    0.93250E-07    0.25751E-03   -0.37262E-07
   121    0.35175E+04    0.10772E+01    0.00000E+00   -0.37971E+02    0.92672E-07    0.25392E-03   -0.51018E-07
   122    0.35532E+04    0.10862E+01    0.00000E+00   -0.38549E+02    0.92098E-07    0.25039E-03   -0.65819E-07
   123    0.35890E+04    0.10946E+01    0.00000E+00   -0.39116E+02    0.91529E-07    0.24693E-03   -0.81380E-07
   124    0.36248E+04    0.11026E+01    0.00000E+00   -0.39669E+02    0.90964E-07    0.24352E-03   -0.97417E-07
   125    0.36607E+04    0.11102E+01    0.00000E+00   -0.40209E+02    0.90403E-07    0.24017E-03   -0.11364E-06
   126    0.36966E+04    0.11174E+01    0.00000E+00   -0.40737E+02    0.89846E-07    0.23688E-03   -0.12977E-06
   127    0.37325E+04    0.11240E+01    0.00000E+00   -0.41251E+02    0.89294E-07    0.23366E-03   -0.14553E-06
   128    0.37684E+04    0.11302E+01    0.00000E+00   -0.41750E+02    0.88745E-07    0.23049E-03   -0.16061E-06
   129    0.38044E+04    0.11359E+01    0.00000E+00   -0.42234E+02    0.88202E-07    0.22738E-03   -0.17475E-06
   130    0.38403E+04    0.11410E+01    0.00000E+00   -0.42702E+02    0.87662E-07    0.22433E-03   -0.18765E-06
   131    0.38762E+04    0.11457E+01    0.00000E+00   -0.43155E+02    0.87127E-07    0.22134E-03   -0.19909E-06
   132    0.39123E+04    0.11498E+01    0.00000E+00   -0.43590E+02    0.86596E-07    0.21841E-03   -0.20907E-06
   133    0.39482E+04    0.11535E+01    0.00000E+00   -0.44010E+02    0.86069E-07    0.21553E-03   -0.21766E-06
   134    0.39841E+04    0.11567E+01    0.00000E+00   -0.44410E+02    0.85547E-07    0.21271E-03   -0.22491E-06
   135    0.40200E+04    0.11593E+01    0.00000E+00   -0.44792E+02    0.85028E-07    0.20994E-03   -0.23089E-06
   136    0.40557E+04    0.11614E+01    0.00000E+00   -0.45155E+02    0.84514E-07    0.20723E-03   -0.23566E-06
   137    0.40915E+04    0.11631E+01    0.00000E+00   -0.45498E+02    0.84004E-07    0.20456E-03   -0.23927E-06
   138    0.41271E+04    0.11641E+01    0.00000E+00   -0.45822E+02    0.83498E-07    0.20195E-03   -0.24180E-06
   139    0.41625E+04    0.11648E+01    0.00000E+00   -0.46126E+02    0.82996E-07    0.19938E-03   -0.24331E-06
   140    0.41980E+04    0.11648E+01    0.00000E+00   -0.46409E+02    0.82498E-07    0.19686E-03   -0.24384E-06
   141    0.42333E+04    0.11643E+01    0.00000E+00   -0.46670E+02    0.82004E-07    0.19438E-03   -0.24348E-06
   142    0.42685E+04    0.11633E+01    0.00000E+00   -0.46910E+02    0.81514E-07    0.19195E-03   -0.24227E-06
   143    0.43037E+04    0.11618E+01    0.00000E+00   -0.47129E+02    0.81028E-07    0.18956E-03   -0.24028E-06
   144    0.43386E+04    0.11598E+01    0.00000E+00   -0.47325E+02    0.80546E-07    0.18721E-03   -0.23757E-06
   145    0.43734E+04    0.11574E+01    0.00000E+00   -0.47499E+02    0.80068E-07    0.18490E-03   -0.23420E-06
   146    0.44083E+04    0.11544E+01    0.00000E+00   -0.47649E+02    0.79593E-07    0.18262E-03   -0.23023E-06
   147    0.44428E+04    0.11509E+01    0.00000E+00   -0.47776E+02    0.79123E-07    0.18038E-03   -0.22573E-06
   148    0.44771E+04    0.11469E+01    0.00000E+00   -0.47879E+02    0.78656E-07    0.17818E-03   -0.22075E-06
   149    0.45114E+04    0.11424E+01    0.00000E+00   -0.47959E+02    0.78193E-07    0.17601E-03   -0.21536E-06
   150    0.45453E+04    0.11376E+01    0.00000E+00   -0.48012E+02    0.77734E-07    0.17387E-03   -0.20961E-06
   151    0.45791E+04    0.11322E+01    0.00000E+00   -0.48041E+02    0.77279E-07    0.17177E-03   -0.20357E-06
   152    0.46126E+04    0.11263E+01    0.00000E+00   -0.48045E+02    0.76827E-07    0.16969E-03   -0.19726E-06
   153    0.46460E+04    0.11200E+01    0.00000E+00   -0.48023E+02    0.76379E-07    0.16764E-03   -0.19071E-06
   154    0.46791E+04    0.11134E+01    0.00000E+00   -0.47974E+02    0.75935E-07    0.16563E-03   -0.18394E-06
   155    0.47120E+04    0.11063E+01    0.00000E+00   -0.47901E+02    0.75494E-07    0.16364E-03   -0.17698E-06
   156    0.47445E+04    0.10988E+01    0.00000E+00   -0.47801E+02    0.75057E-07    0.16168E-03   -0.16985E-06
   157    0.47769E+04    0.10909E+01    0.00000E+00   -0.47674E+02    0.74623E-07    0.15975E-03   -0.16257E-06
   158    0.48091E+04    0.10827E+01    0.00000E+00   -0.47520E+02    0.74193E-07    0.15785E-03   -0.15516E-06
   159    0.48409E+04    0.10741E+01    0.00000E+00   -0.47339E+02    0.73767E-07    0.15598E-03   -0.14767E-06
   160    0.48724E+04    0.10651E+01    0.00000E+00   -0.47131E+02    0.73344E-07    0.15413E-03   -0.14010E-06
   161    0.49038E+04    0.10559E+01    0.00000E+00   -0.46895E+02    0.72925E-07    0.15232E-03   -0.13248E-06
   162    0.49348E+04    0.10463E+01    0.00000E+00   -0.46633E+02    0.72509E-07    0.15053E-03   -0.12483E-06
   163    0.49656E+04    0.10364E+01    0.00000E+00   -0.46343E+02    0.72096E-07    0.14876E-03   -0.11719E-06
   164    0.49960E+04    0.10262E+01    0.00000E+00   -0.46025E+02    0.71687E-07    0.14703E-03   -0.10957E-06
   165    0.50262E+04    0.10158E+01    0.00000E+00   -0.45679E+02    0.71281E-07    0.14532E-03   -0.10200E-06
   166    0.50561E+04    0.10052E+01    0.00000E+00   -0.45305E+02    0.70879E-07    0.14364E-03   -0.94498E-07
   167    0.50858E+04    0.99415E+00    0.00000E+00   -0.44904E+02    0.70480E-07    0.14198E-03   -0.87096E-07
   168    0.51150E+04    0.98313E+00    0.00000E+00   -0.44474E+02    0.70084E-07    0.14035E-03   -0.79815E-07
   169    0.51438E+04    0.97181E+00    0.00000E+00   -0.44015E+02    0.69692E-07    0.13875E-03   -0.72679E-07
   170    0.51724E+04    0.96040E+00    0.00000E+00   -0.43528E+02    0.69302E-07    0.13717E-03   -0.65712E-07
   171    0.52004E+04    0.94891E+00    0.00000E+00   -0.43011E+02    0.68916E-07    0.13562E-03   -0.58939E-07
   172    0.52281E+04    0.93727E+00    0.00000E+00   -0.42466E+02    0.68534E-07    0.13409E-03   -0.52384E-07
   173    0.52552E+04    0.92547E+00    0.00000E+00   -0.41892E+02    0.68154E-07    0.13258E-03   -0.46071E-07
