#    L    TT             EE             BB             TE             PP             TP             EP          
   131    0.37255E+04    0.11008E+01    0.00000E+00   -0.41461E+02    0.87124E-07    0.22581E-03   -0.21662E-07
   132    0.37601E+04    0.11048E+01    0.00000E+00   -0.41879E+02    0.86593E-07    0.22280E-03   -0.30484E-07
   133    0.37945E+04    0.11083E+01    0.00000E+00   -0.42283E+02    0.86067E-07    0.21984E-03   -0.37517E-07
   134    0.38290E+04    0.11114E+01    0.00000E+00   -0.42667E+02    0.85544E-07    0.21694E-03   -0.42892E-07
   135    0.38635E+04    0.11139E+01    0.00000E+00   -0.43036E+02    0.85026E-07    0.21409E-03   -0.46743E-07
   136    0.38978E+04    0.11160E+01    0.00000E+00   -0.43384E+02    0.84512E-07    0.21130E-03   -0.49201E-07
   137    0.39321E+04    0.11175E+01    0.00000E+00   -0.43715E+02    0.84001E-07    0.20856E-03   -0.50398E-07
   138    0.39664E+04    0.11185E+01    0.00000E+00   -0.44026E+02    0.83495E-07    0.20587E-03   -0.50466E-07
   139    0.40004E+04    0.11192E+01    0.00000E+00   -0.44318E+02    0.82993E-07    0.20323E-03   -0.49536E-07
   140    0.40345E+04    0.11192E+01    0.00000E+00   -0.44591E+02    0.82496E-07    0.20064E-03   -0.47742E-07
   141    0.40683E+04    0.11187E+01    0.00000E+00   -0.44842E+02    0.82002E-07    0.19809E-03   -0.45215E-07
   142    0.41022E+04    0.11177E+01    0.00000E+00   -0.45073E+02    0.81512E-07    0.19559E-03   -0.42085E-07
   143    0.41360E+04    0.11163E+01    0.00000E+00   -0.45283E+02    0.81026E-07    0.19313E-03   -0.38486E-07
   144    0.41695E+04    0.11144E+01    0.00000E+00   -0.45472E+02    0.80544E-07    0.19071E-03   -0.34549E-07
   145    0.42029E+04    0.11121E+01    0.00000E+00   -0.45639E+02    0.80065E-07    0.18833E-03   -0.30405E-07
   146    0.42364E+04    0.11091E+01    0.00000E+00   -0.45785E+02    0.79591E-07    0.18599E-03   -0.26186E-07
   147    0.42695E+04    0.11058E+01    0.00000E+00   -0.45906E+02    0.79121E-07    0.18368E-03   -0.22024E-07
   148    0.43025E+04    0.11020E+01    0.00000E+00   -0.46006E+02    0.78654E-07    0.18141E-03   -0.18050E-07
   149    0.43354E+04    0.10977E+01    0.00000E+00   -0.46083E+02    0.78191E-07    0.17916E-03   -0.14395E-07
   150    0.43680E+04    0.10930E+01    0.00000E+00   -0.46134E+02    0.77732E-07    0.17695E-03   -0.11192E-07
   151    0.44005E+04    0.10879E+01    0.00000E+00   -0.46162E+02    0.77277E-07    0.17477E-03   -0.85424E-08
   152    0.44326E+04    0.10822E+01    0.00000E+00   -0.46167E+02    0.76825E-07    0.17262E-03   -0.64364E-08
   153    0.44647E+04    0.10762E+01    0.00000E+00   -0.46145E+02    0.76377E-07    0.17049E-03   -0.48347E-08
   154    0.44965E+04    0.10698E+01    0.00000E+00   -0.46099E+02    0.75933E-07    0.16840E-03   -0.36982E-08
   155    0.45281E+04    0.10630E+01    0.00000E+00   -0.46028E+02    0.75492E-07    0.16633E-03   -0.29879E-08
   156    0.45593E+04    0.10558E+01    0.00000E+00   -0.45932E+02    0.75055E-07    0.16430E-03   -0.26646E-08
   157    0.45904E+04    0.10482E+01    0.00000E+00   -0.45810E+02    0.74621E-07    0.16229E-03   -0.26895E-08
   158    0.46213E+04    0.10403E+01    0.00000E+00   -0.45662E+02    0.74191E-07    0.16031E-03   -0.30234E-08
   159    0.46518E+04    0.10320E+01    0.00000E+00   -0.45488E+02    0.73765E-07    0.15835E-03   -0.36274E-08
   160    0.46821E+04    0.10234E+01    0.00000E+00   -0.45288E+02    0.73342E-07    0.15643E-03   -0.44623E-08
   161    0.47122E+04    0.10146E+01    0.00000E+00   -0.45061E+02    0.72922E-07    0.15453E-03   -0.54894E-08
   162    0.47420E+04    0.10053E+01    0.00000E+00   -0.44809E+02    0.72506E-07    0.15266E-03   -0.66694E-08
   163    0.47717E+04    0.99582E+00    0.00000E+00   -0.44530E+02    0.72094E-07    0.15082E-03   -0.79635E-08
   164    0.48009E+04    0.98606E+00    0.00000E+00   -0.44225E+02    0.71685E-07    0.14901E-03   -0.93328E-08
   165    0.48299E+04    0.97601E+00    0.00000E+00   -0.43891E+02    0.71279E-07    0.14723E-03   -0.10738E-07
