#    L    TT             EE             BB             TE             PP             TP             EP          
   109    0.28425E+04    0.86194E+00    0.00000E+00   -0.27814E+02    0.95342E-07    0.29364E-03    0.13055E-06
   110    0.28737E+04    0.87410E+00    0.00000E+00   -0.28430E+02    0.94745E-07    0.28948E-03    0.15077E-06
   111    0.29051E+04    0.88604E+00    0.00000E+00   -0.29043E+02    0.94152E-07    0.28539E-03    0.16628E-06
   112    0.29367E+04    0.89769E+00    0.00000E+00   -0.29652E+02    0.93563E-07    0.28134E-03    0.17726E-06
   113    0.29684E+04    0.90905E+00    0.00000E+00   -0.30255E+02    0.92979E-07    0.27736E-03    0.18404E-06
   114    0.30003E+04    0.92005E+00    0.00000E+00   -0.30852E+02    0.92398E-07    0.27343E-03    0.18697E-06
   115    0.30323E+04    0.93084E+00    0.00000E+00   -0.31443E+02    0.91822E-07    0.26956E-03    0.18639E-06
   116    0.30644E+04    0.94119E+00    0.00000E+00   -0.32026E+02    0.91249E-07    0.26575E-03    0.18265E-06
   117    0.30967E+04    0.95117E+00    0.00000E+00   -0.32602E+02    0.90681E-07    0.26200E-03    0.17609E-06
   118    0.31293E+04    0.96094E+00    0.00000E+00   -0.33170E+02    0.90117E-07    0.25830E-03    0.16704E-06
   119    0.31618E+04    0.97035E+00    0.00000E+00   -0.33729E+02    0.89557E-07    0.25466E-03    0.15586E-06
   120    0.31944E+04    0.97925E+00    0.00000E+00   -0.34279E+02    0.89001E-07    0.25108E-03    0.14288E-06
   121    0.32271E+04    0.98793E+00    0.00000E+00   -0.34819E+02    0.88450E-07    0.24755E-03    0.12846E-06
   122    0.32598E+04    0.99610E+00    0.00000E+00   -0.35349E+02    0.87902E-07    0.24409E-03    0.11292E-06
   123    0.32926E+04    0.10038E+01    0.00000E+00   -0.35869E+02    0.87358E-07    0.24068E-03    0.96605E-07
   124    0.33254E+04    0.10112E+01    0.00000E+00   -0.36375E+02    0.86819E-07    0.23733E-03    0.79868E-07
   125    0.33583E+04    0.10181E+01    0.00000E+00   -0.36871E+02    0.86283E-07    0.23404E-03    0.63045E-07
   126    0.33912E+04    0.10247E+01    0.00000E+00   -0.37355E+02    0.85752E-07    0.23081E-03    0.46476E-07
   127    0.34241E+04    0.10308E+01    0.00000E+00   -0.37826E+02    0.85225E-07    0.22763E-03    0.30505E-07
   128    0.34570E+04    0.10365E+01    0.00000E+00   -0.38284E+02    0.84702E-07    0.22452E-03    0.15470E-07
   129    0.34899E+04    0.10417E+01    0.00000E+00   -0.38728E+02    0.84183E-07    0.22146E-03    0.17144E-08
   130    0.35229E+04    0.10464E+01    0.00000E+00   -0.39157E+02    0.83668E-07    0.21847E-03   -0.10422E-07
   131    0.35558E+04    0.10507E+01    0.00000E+00   -0.39573E+02    0.83157E-07    0.21553E-03   -0.20676E-07
   132    0.35888E+04    0.10545E+01    0.00000E+00   -0.39972E+02    0.82650E-07    0.21265E-03   -0.29096E-07
   133    0.36218E+04    0.10579E+01    0.00000E+00   -0.40358E+02    0.82147E-07    0.20983E-03   -0.35808E-07
   134    0.36547E+04    0.10608E+01    0.00000E+00   -0.40725E+02    0.81649E-07    0.20706E-03   -0.40939E-07
   135    0.36876E+04    0.10632E+01    0.00000E+00   -0.41076E+02    0.81154E-07    0.20434E-03   -0.44614E-07
   136    0.37203E+04    0.10651E+01    0.00000E+00   -0.41409E+02    0.80663E-07    0.20168E-03   -0.46960E-07
   137    0.37531E+04    0.10666E+01    0.00000E+00   -0.41724E+02    0.80176E-07    0.19906E-03   -0.48103E-07
   138    0.37858E+04    0.10676E+01    0.00000E+00   -0.42022E+02    0.79693E-07    0.19650E-03   -0.48167E-07
   139    0.38182E+04    0.10682E+01    0.00000E+00   -0.42300E+02    0.79214E-07    0.19398E-03   -0.47281E-07
   140    0.38508E+04    0.10682E+01    0.00000E+00   -0.42560E+02    0.78739E-07    0.19150E-03   -0.45568E-07
   141    0.38831E+04    0.10678E+01    0.00000E+00   -0.42800E+02    0.78267E-07    0.18907E-03   -0.43156E-07
   142    0.39154E+04    0.10669E+01    0.00000E+00   -0.43020E+02    0.77800E-07    0.18669E-03   -0.40169E-07
   143    0.39476E+04    0.10655E+01    0.00000E+00   -0.43221E+02    0.77336E-07    0.18434E-03   -0.36734E-07
   144    0.39796E+04    0.10636E+01    0.00000E+00   -0.43402E+02    0.76876E-07    0.18203E-03   -0.32976E-07
   145    0.40115E+04    0.10614E+01    0.00000E+00   -0.43561E+02    0.76419E-07    0.17975E-03   -0.29021E-07
   146    0.40435E+04    0.10586E+01    0.00000E+00   -0.43700E+02    0.75967E-07    0.17752E-03   -0.24994E-07
   147    0.40751E+04    0.10555E+01    0.00000E+00   -0.43816E+02    0.75518E-07    0.17532E-03   -0.21021E-07
   148    0.41066E+04    0.10518E+01    0.00000E+00   -0.43911E+02    0.75072E-07    0.17314E-03   -0.17228E-07
   149    0.41380E+04    0.10477E+01    0.00000E+00   -0.43984E+02    0.74630E-07    0.17101E-03   -0.13740E-07
   150    0.41691E+04    0.10432E+01    0.00000E+00   -0.44033E+02    0.74192E-07    0.16889E-03   -0.10682E-07
   151    0.42001E+04    0.10383E+01    0.00000E+00   -0.44060E+02    0.73758E-07    0.16681E-03   -0.81534E-08
   152    0.42308E+04    0.10329E+01    0.00000E+00   -0.44065E+02    0.73326E-07    0.16476E-03   -0.61433E-08
