#    L    TT             EE             TE             PP             TP          
   245    0.54804E+04    0.19821E+01    0.55177E+02    0.21975E+07    0.11123E+04
   246    0.54655E+04    0.20534E+01    0.56833E+02    0.21877E+07    0.11026E+04
   247    0.54500E+04    0.21268E+01    0.58482E+02    0.21780E+07    0.10931E+04
   248    0.54340E+04    0.22028E+01    0.60123E+02    0.21684E+07    0.10837E+04
   249    0.54174E+04    0.22807E+01    0.61756E+02    0.21588E+07    0.10743E+04
   250    0.54003E+04    0.23609E+01    0.63379E+02    0.21493E+07    0.10651E+04
   251    0.53827E+04    0.24434E+01    0.64993E+02    0.21399E+07    0.10561E+04
   252    0.53644E+04    0.25281E+01    0.66597E+02    0.21305E+07    0.10471E+04
   253    0.53458E+04    0.26150E+01    0.68189E+02    0.21212E+07    0.10382E+04
   254    0.53266E+04    0.27042E+01    0.69769E+02    0.21120E+07    0.10294E+04
   255    0.53069E+04    0.27956E+01    0.71337E+02    0.21028E+07    0.10208E+04
   256    0.52867E+04    0.28895E+01    0.72893E+02    0.20937E+07    0.10122E+04
   257    0.52661E+04    0.29854E+01    0.74429E+02    0.20847E+07    0.10037E+04
   258    0.52449E+04    0.30837E+01    0.75958E+02    0.20757E+07    0.99537E+03
   259    0.52233E+04    0.31842E+01    0.77464E+02    0.20667E+07    0.98710E+03
   260    0.52013E+04    0.32871E+01    0.78962E+02    0.20579E+07    0.97894E+03
   261    0.51787E+04    0.33921E+01    0.80431E+02    0.20490E+07    0.97087E+03
   262    0.51557E+04    0.34995E+01    0.81892E+02    0.20403E+07    0.96289E+03
   263    0.51324E+04    0.36091E+01    0.83338E+02    0.20316E+07    0.95501E+03
   264    0.51086E+04    0.37209E+01    0.84762E+02    0.20229E+07    0.94723E+03
   265    0.50842E+04    0.38350E+01    0.86156E+02    0.20144E+07    0.93953E+03
   266    0.50596E+04    0.39514E+01    0.87543E+02    0.20058E+07    0.93193E+03
   267    0.50344E+04    0.40699E+01    0.88899E+02    0.19974E+07    0.92441E+03
   268    0.50088E+04    0.41908E+01    0.90241E+02    0.19889E+07    0.91699E+03
   269    0.49827E+04    0.43138E+01    0.91560E+02    0.19806E+07    0.90965E+03
   270    0.49563E+04    0.44390E+01    0.92856E+02    0.19723E+07    0.90239E+03
   271    0.49295E+04    0.45663E+01    0.94130E+02    0.19640E+07    0.89522E+03
   272    0.49025E+04    0.46960E+01    0.95374E+02    0.19558E+07    0.88814E+03
   273    0.48750E+04    0.48275E+01    0.96604E+02    0.19477E+07    0.88114E+03
   274    0.48472E+04    0.49615E+01    0.97795E+02    0.19396E+07    0.87421E+03
   275    0.48191E+04    0.50973E+01    0.98972E+02    0.19315E+07    0.86737E+03
   276    0.47907E+04    0.52352E+01    0.10011E+03    0.19235E+07    0.86061E+03
   277    0.47618E+04    0.53752E+01    0.10124E+03    0.19156E+07    0.85392E+03
   278    0.47328E+04    0.55173E+01    0.10232E+03    0.19077E+07    0.84731E+03
   279    0.47034E+04    0.56613E+01    0.10338E+03    0.18999E+07    0.84077E+03
   280    0.46737E+04    0.58073E+01    0.10442E+03    0.18921E+07    0.83431E+03
   281    0.46439E+04    0.59553E+01    0.10543E+03    0.18844E+07    0.82792E+03
   282    0.46136E+04    0.61050E+01    0.10640E+03    0.18767E+07    0.82160E+03
   283    0.45831E+04    0.62567E+01    0.10734E+03    0.18690E+07    0.81535E+03
   284    0.45524E+04    0.64103E+01    0.10826E+03    0.18614E+07    0.80917E+03
   285    0.45215E+04    0.65658E+01    0.10914E+03    0.18539E+07    0.80306E+03
   286    0.44903E+04    0.67230E+01    0.10999E+03    0.18464E+07    0.79701E+03
   287    0.44589E+04    0.68819E+01    0.11081E+03    0.18389E+07    0.79103E+03
   288    0.44273E+04    0.70426E+01    0.11160E+03    0.18315E+07    0.78512E+03
   289    0.43955E+04    0.72050E+01    0.11236E+03    0.18242E+07    0.77926E+03
   290    0.43636E+04    0.73688E+01    0.11309E+03    0.18169E+07    0.77347E+03
   291    0.43315E+04    0.75349E+01    0.11377E+03    0.18096E+07    0.76774E+03
   292    0.42989E+04    0.77022E+01    0.11443E+03    0.18024E+07    0.76207E+03
   293    0.42665E+04    0.78702E+01    0.11504E+03    0.17952E+07    0.75645E+03
   294    0.42338E+04    0.80405E+01    0.11563E+03    0.17880E+07    0.75089E+03
   295    0.42011E+04    0.82115E+01    0.11618E+03    0.17809E+07    0.74539E+03
   296    0.41682E+04    0.83848E+01    0.11670E+03    0.17739E+07    0.73994E+03
   297    0.41351E+04    0.85581E+01    0.11718E+03    0.17669E+07    0.73455E+03
   298    0.41019E+04    0.87337E+01    0.11762E+03    0.17599E+07    0.72920E+03
   299    0.40687E+04    0.89108E+01    0.11803E+03    0.17530E+07    0.72391E+03
   300    0.40353E+04    0.90879E+01    0.11840E+03    0.17461E+07    0.71866E+03
   301    0.40018E+04    0.92665E+01    0.11873E+03    0.17392E+07    0.71347E+03
   302    0.39683E+04    0.94459E+01    0.11904E+03    0.17324E+07    0.70832E+03
   303    0.39348E+04    0.96268E+01    0.11930E+03    0.17256E+07    0.70322E+03
   304    0.39011E+04    0.98092E+01    0.11952E+03    0.17189E+07    0.69816E+03
   305    0.38675E+04    0.99916E+01    0.11970E+03    0.17122E+07    0.69316E+03
   306    0.38338E+04    0.10175E+02    0.11985E+03    0.17056E+07    0.68819E+03
   307    0.38001E+04    0.10359E+02    0.11995E+03    0.16989E+07    0.68327E+03
   308    0.37664E+04    0.10545E+02    0.12003E+03    0.16924E+07    0.67840E+03
   309    0.37328E+04    0.10730E+02    0.12006E+03    0.16858E+07    0.67357E+03
   310    0.36990E+04    0.10916E+02    0.12006E+03    0.16793E+07    0.66878E+03
   311    0.36654E+04    0.11104E+02    0.12001E+03    0.16728E+07    0.66403E+03
   312    0.36319E+04    0.11291E+02    0.11994E+03    0.16664E+07    0.65933E+03
   313    0.35983E+04    0.11478E+02    0.11982E+03    0.16600E+07    0.65466E+03
   314    0.35648E+04    0.11667E+02    0.11966E+03    0.16536E+07    0.65004E+03
   315    0.35314E+04    0.11855E+02    0.11947E+03    0.16473E+07    0.64546E+03
   316    0.34981E+04    0.12043E+02    0.11923E+03    0.16410E+07    0.64091E+03
   317    0.34648E+04    0.12231E+02    0.11896E+03    0.16348E+07    0.63641E+03
   318    0.34316E+04    0.12420E+02    0.11865E+03    0.16285E+07    0.63194E+03
   319    0.33986E+04    0.12609E+02    0.11830E+03    0.16224E+07    0.62751E+03
   320    0.33657E+04    0.12797E+02    0.11792E+03    0.16162E+07    0.62311E+03
