#    L    TT             EE             TE             PP             TP          
   177    0.51296E+04    0.85375E+00   -0.38338E+02    0.31130E+07    0.21427E+04
   178    0.51539E+04    0.84270E+00   -0.37675E+02    0.30963E+07    0.21189E+04
   179    0.51777E+04    0.83156E+00   -0.36984E+02    0.30796E+07    0.20954E+04
   180    0.52012E+04    0.82055E+00   -0.36266E+02    0.30631E+07    0.20724E+04
   181    0.52242E+04    0.80966E+00   -0.35522E+02    0.30468E+07    0.20497E+04
   182    0.52467E+04    0.79897E+00   -0.34749E+02    0.30305E+07    0.20275E+04
   183    0.52687E+04    0.78840E+00   -0.33951E+02    0.30144E+07    0.20056E+04
   184    0.52903E+04    0.77804E+00   -0.33125E+02    0.29985E+07    0.19841E+04
   185    0.53115E+04    0.76802E+00   -0.32274E+02    0.29826E+07    0.19629E+04
   186    0.53318E+04    0.75821E+00   -0.31395E+02    0.29669E+07    0.19421E+04
   187    0.53520E+04    0.74874E+00   -0.30489E+02    0.29513E+07    0.19217E+04
   188    0.53717E+04    0.73961E+00   -0.29559E+02    0.29359E+07    0.19016E+04
   189    0.53908E+04    0.73084E+00   -0.28601E+02    0.29206E+07    0.18817E+04
   190    0.54097E+04    0.72249E+00   -0.27620E+02    0.29053E+07    0.18623E+04
   191    0.54277E+04    0.71459E+00   -0.26611E+02    0.28903E+07    0.18431E+04
   192    0.54454E+04    0.70715E+00   -0.25577E+02    0.28753E+07    0.18242E+04
   193    0.54625E+04    0.70022E+00   -0.24520E+02    0.28604E+07    0.18055E+04
   194    0.54792E+04    0.69383E+00   -0.23437E+02    0.28457E+07    0.17872E+04
   195    0.54953E+04    0.68802E+00   -0.22330E+02    0.28311E+07    0.17691E+04
   196    0.55108E+04    0.68281E+00   -0.21198E+02    0.28166E+07    0.17513E+04
   197    0.55259E+04    0.67827E+00   -0.20044E+02    0.28022E+07    0.17337E+04
   198    0.55404E+04    0.67440E+00   -0.18866E+02    0.27879E+07    0.17163E+04
   199    0.55545E+04    0.67124E+00   -0.17665E+02    0.27738E+07    0.16992E+04
   200    0.55680E+04    0.66883E+00   -0.16442E+02    0.27597E+07    0.16823E+04
   201    0.55809E+04    0.66723E+00   -0.15196E+02    0.27458E+07    0.16656E+04
