#    L    TT             EE             BB             TE             PP             TP             EP          
   116    0.32152E+04    0.97494E+00    0.00000E+00   -0.33406E+02    0.95577E-07    0.27745E-03    0.18266E-06
   117    0.32491E+04    0.98523E+00    0.00000E+00   -0.34005E+02    0.94982E-07    0.27353E-03    0.17816E-06
   118    0.32833E+04    0.99528E+00    0.00000E+00   -0.34596E+02    0.94391E-07    0.26967E-03    0.17137E-06
   119    0.33174E+04    0.10050E+01    0.00000E+00   -0.35177E+02    0.93804E-07    0.26588E-03    0.16259E-06
   120    0.33517E+04    0.10141E+01    0.00000E+00   -0.35749E+02    0.93222E-07    0.26214E-03    0.15209E-06
   121    0.33859E+04    0.10230E+01    0.00000E+00   -0.36310E+02    0.92644E-07    0.25847E-03    0.14016E-06
   122    0.34203E+04    0.10314E+01    0.00000E+00   -0.36861E+02    0.92070E-07    0.25486E-03    0.12708E-06
   123    0.34547E+04    0.10394E+01    0.00000E+00   -0.37401E+02    0.91500E-07    0.25131E-03    0.11315E-06
   124    0.34892E+04    0.10470E+01    0.00000E+00   -0.37927E+02    0.90935E-07    0.24782E-03    0.98642E-07
   125    0.35237E+04    0.10541E+01    0.00000E+00   -0.38441E+02    0.90374E-07    0.24439E-03    0.83844E-07
   126    0.35582E+04    0.10608E+01    0.00000E+00   -0.38943E+02    0.89818E-07    0.24103E-03    0.69040E-07
   127    0.35928E+04    0.10670E+01    0.00000E+00   -0.39432E+02    0.89265E-07    0.23772E-03    0.54516E-07
   128    0.36273E+04    0.10728E+01    0.00000E+00   -0.39907E+02    0.88717E-07    0.23447E-03    0.40556E-07
   129    0.36619E+04    0.10781E+01    0.00000E+00   -0.40368E+02    0.88174E-07    0.23129E-03    0.27444E-07
   130    0.36965E+04    0.10829E+01    0.00000E+00   -0.40812E+02    0.87634E-07    0.22816E-03    0.15464E-07
   131    0.37311E+04    0.10873E+01    0.00000E+00   -0.41243E+02    0.87099E-07    0.22510E-03    0.48394E-08
   132    0.37657E+04    0.10912E+01    0.00000E+00   -0.41657E+02    0.86568E-07    0.22209E-03   -0.44502E-08
   133    0.38003E+04    0.10946E+01    0.00000E+00   -0.42055E+02    0.86041E-07    0.21914E-03   -0.12487E-07
   134    0.38348E+04    0.10975E+01    0.00000E+00   -0.42435E+02    0.85519E-07    0.21624E-03   -0.19353E-07
   135    0.38694E+04    0.11000E+01    0.00000E+00   -0.42798E+02    0.85001E-07    0.21340E-03   -0.25129E-07
   136    0.39037E+04    0.11019E+01    0.00000E+00   -0.43142E+02    0.84487E-07    0.21061E-03   -0.29898E-07
   137    0.39381E+04    0.11033E+01    0.00000E+00   -0.43468E+02    0.83977E-07    0.20787E-03   -0.33741E-07
   138    0.39724E+04    0.11043E+01    0.00000E+00   -0.43774E+02    0.83471E-07    0.20519E-03   -0.36740E-07
