#    L    TT             EE             BB             TE             PP             TP             EP          
    75    0.19804E+04    0.40179E+00    0.00000E+00   -0.81100E+01    0.12324E-06    0.52202E-03   -0.33653E-06
    76    0.20058E+04    0.41618E+00    0.00000E+00   -0.86209E+01    0.12252E-06    0.51363E-03   -0.33253E-06
    77    0.20315E+04    0.43074E+00    0.00000E+00   -0.91427E+01    0.12180E-06    0.50548E-03   -0.30116E-06
    78    0.20576E+04    0.44551E+00    0.00000E+00   -0.96769E+01    0.12108E-06    0.49753E-03   -0.24816E-06
    79    0.20838E+04    0.46043E+00    0.00000E+00   -0.10220E+02    0.12036E-06    0.48974E-03   -0.17928E-06
    80    0.21104E+04    0.47550E+00    0.00000E+00   -0.10772E+02    0.11964E-06    0.48207E-03   -0.10026E-06
    81    0.21371E+04    0.49068E+00    0.00000E+00   -0.11335E+02    0.11892E-06    0.47450E-03   -0.17249E-07
    82    0.21641E+04    0.50598E+00    0.00000E+00   -0.11908E+02    0.11820E-06    0.46701E-03    0.61951E-07
    83    0.21913E+04    0.52137E+00    0.00000E+00   -0.12490E+02    0.11748E-06    0.45960E-03    0.12912E-06
    84    0.22187E+04    0.53685E+00    0.00000E+00   -0.13079E+02    0.11677E-06    0.45226E-03    0.17604E-06
    85    0.22463E+04    0.55240E+00    0.00000E+00   -0.13676E+02    0.11606E-06    0.44498E-03    0.19452E-06
    86    0.22740E+04    0.56802E+00    0.00000E+00   -0.14281E+02    0.11535E-06    0.43777E-03    0.17937E-06
    87    0.23022E+04    0.58369E+00    0.00000E+00   -0.14892E+02    0.11464E-06    0.43063E-03    0.13748E-06
    88    0.23304E+04    0.59941E+00    0.00000E+00   -0.15510E+02    0.11394E-06    0.42361E-03    0.78735E-07
    89    0.23590E+04    0.61518E+00    0.00000E+00   -0.16135E+02    0.11323E-06    0.41671E-03    0.13035E-07
    90    0.23877E+04    0.63095E+00    0.00000E+00   -0.16766E+02    0.11254E-06    0.40997E-03   -0.49743E-07
    91    0.24166E+04    0.64673E+00    0.00000E+00   -0.17402E+02    0.11184E-06    0.40340E-03   -0.10152E-06
    92    0.24458E+04    0.66249E+00    0.00000E+00   -0.18043E+02    0.11115E-06    0.39701E-03   -0.14142E-06
    93    0.24753E+04    0.67823E+00    0.00000E+00   -0.18689E+02    0.11046E-06    0.39078E-03   -0.17035E-06
    94    0.25049E+04    0.69391E+00    0.00000E+00   -0.19339E+02    0.10977E-06    0.38471E-03   -0.18920E-06
    95    0.25347E+04    0.70952E+00    0.00000E+00   -0.19993E+02    0.10909E-06    0.37879E-03   -0.19891E-06
    96    0.25646E+04    0.72506E+00    0.00000E+00   -0.20650E+02    0.10841E-06    0.37302E-03   -0.20036E-06
    97    0.25948E+04    0.74052E+00    0.00000E+00   -0.21311E+02    0.10773E-06    0.36739E-03   -0.19447E-06
    98    0.26254E+04    0.75587E+00    0.00000E+00   -0.21972E+02    0.10706E-06    0.36190E-03   -0.18215E-06
    99    0.26559E+04    0.77108E+00    0.00000E+00   -0.22637E+02    0.10639E-06    0.35653E-03   -0.16430E-06
   100    0.26868E+04    0.78616E+00    0.00000E+00   -0.23301E+02    0.10573E-06    0.35129E-03   -0.14182E-06
   101    0.27179E+04    0.80116E+00    0.00000E+00   -0.23967E+02    0.10507E-06    0.34616E-03   -0.11562E-06
   102    0.27494E+04    0.81594E+00    0.00000E+00   -0.24634E+02    0.10441E-06    0.34115E-03   -0.86599E-07
   103    0.27809E+04    0.83056E+00    0.00000E+00   -0.25301E+02    0.10375E-06    0.33624E-03   -0.55665E-07
   104    0.28126E+04    0.84503E+00    0.00000E+00   -0.25966E+02    0.10310E-06    0.33142E-03   -0.23717E-07
   105    0.28445E+04    0.85927E+00    0.00000E+00   -0.26630E+02    0.10246E-06    0.32670E-03    0.83416E-08
   106    0.28766E+04    0.87336E+00    0.00000E+00   -0.27293E+02    0.10182E-06    0.32207E-03    0.39610E-07
   107    0.29086E+04    0.88714E+00    0.00000E+00   -0.27954E+02    0.10118E-06    0.31752E-03    0.69188E-07
   108    0.29410E+04    0.90070E+00    0.00000E+00   -0.28612E+02    0.10054E-06    0.31304E-03    0.96174E-07
   109    0.29736E+04    0.91395E+00    0.00000E+00   -0.29267E+02    0.99914E-07    0.30862E-03    0.11967E-06
   110    0.30063E+04    0.92690E+00    0.00000E+00   -0.29917E+02    0.99289E-07    0.30427E-03    0.13877E-06
   111    0.30391E+04    0.93962E+00    0.00000E+00   -0.30564E+02    0.98668E-07    0.29998E-03    0.15280E-06
   112    0.30720E+04    0.95204E+00    0.00000E+00   -0.31206E+02    0.98051E-07    0.29574E-03    0.16193E-06
   113    0.31052E+04    0.96415E+00    0.00000E+00   -0.31843E+02    0.97438E-07    0.29156E-03    0.16657E-06
   114    0.31385E+04    0.97588E+00    0.00000E+00   -0.32473E+02    0.96830E-07    0.28744E-03    0.16710E-06
   115    0.31720E+04    0.98737E+00    0.00000E+00   -0.33096E+02    0.96226E-07    0.28337E-03    0.16393E-06
