#    L    TT             EE             BB             TE             PP             TP             EP          
    95    0.25115E+04    0.69817E+00    0.00000E+00   -0.19694E+02    0.10972E-06    0.37864E-03   -0.17543E-06
    96    0.25409E+04    0.71338E+00    0.00000E+00   -0.20342E+02    0.10904E-06    0.37290E-03   -0.17732E-06
    97    0.25708E+04    0.72850E+00    0.00000E+00   -0.20992E+02    0.10837E-06    0.36731E-03   -0.17226E-06
    98    0.26009E+04    0.74352E+00    0.00000E+00   -0.21642E+02    0.10770E-06    0.36185E-03   -0.16112E-06
    99    0.26311E+04    0.75840E+00    0.00000E+00   -0.22296E+02    0.10703E-06    0.35652E-03   -0.14476E-06
   100    0.26616E+04    0.77315E+00    0.00000E+00   -0.22949E+02    0.10637E-06    0.35131E-03   -0.12404E-06
   101    0.26923E+04    0.78781E+00    0.00000E+00   -0.23605E+02    0.10571E-06    0.34621E-03   -0.99822E-07
   102    0.27234E+04    0.80224E+00    0.00000E+00   -0.24260E+02    0.10505E-06    0.34122E-03   -0.72959E-07
   103    0.27545E+04    0.81652E+00    0.00000E+00   -0.24916E+02    0.10440E-06    0.33634E-03   -0.44312E-07
   104    0.27859E+04    0.83065E+00    0.00000E+00   -0.25569E+02    0.10375E-06    0.33155E-03   -0.14739E-07
   105    0.28173E+04    0.84455E+00    0.00000E+00   -0.26222E+02    0.10311E-06    0.32685E-03    0.14901E-07
   106    0.28490E+04    0.85829E+00    0.00000E+00   -0.26874E+02    0.10247E-06    0.32223E-03    0.43754E-07
   107    0.28807E+04    0.87173E+00    0.00000E+00   -0.27522E+02    0.10183E-06    0.31770E-03    0.70961E-07
   108    0.29127E+04    0.88494E+00    0.00000E+00   -0.28169E+02    0.10120E-06    0.31324E-03    0.95667E-07
   109    0.29449E+04    0.89784E+00    0.00000E+00   -0.28811E+02    0.10057E-06    0.30884E-03    0.11702E-06
   110    0.29771E+04    0.91044E+00    0.00000E+00   -0.29449E+02    0.99945E-07    0.30450E-03    0.13415E-06
   111    0.30095E+04    0.92282E+00    0.00000E+00   -0.30084E+02    0.99325E-07    0.30022E-03    0.14643E-06
   112    0.30421E+04    0.93488E+00    0.00000E+00   -0.30714E+02    0.98710E-07    0.29600E-03    0.15403E-06
   113    0.30749E+04    0.94665E+00    0.00000E+00   -0.31338E+02    0.98098E-07    0.29183E-03    0.15733E-06
   114    0.31078E+04    0.95803E+00    0.00000E+00   -0.31955E+02    0.97491E-07    0.28772E-03    0.15672E-06
   115    0.31409E+04    0.96918E+00    0.00000E+00   -0.32566E+02    0.96889E-07    0.28366E-03    0.15259E-06
   116    0.31740E+04    0.97988E+00    0.00000E+00   -0.33170E+02    0.96290E-07    0.27966E-03    0.14533E-06
   117    0.32075E+04    0.99020E+00    0.00000E+00   -0.33765E+02    0.95696E-07    0.27572E-03    0.13532E-06
   118    0.32410E+04    0.10003E+01    0.00000E+00   -0.34353E+02    0.95106E-07    0.27184E-03    0.12294E-06
   119    0.32746E+04    0.10100E+01    0.00000E+00   -0.34931E+02    0.94520E-07    0.26802E-03    0.10857E-06
   120    0.33083E+04    0.10192E+01    0.00000E+00   -0.35499E+02    0.93938E-07    0.26425E-03    0.92617E-07
