#    L    TT             EE             TE             PP             TP          
   203    0.58443E+04    0.69492E+00   -0.11810E+02    0.26860E+07    0.16459E+04
   204    0.58554E+04    0.69697E+00   -0.10419E+02    0.26725E+07    0.16297E+04
   205    0.58659E+04    0.70006E+00   -0.90068E+01    0.26592E+07    0.16137E+04
   206    0.58756E+04    0.70420E+00   -0.75734E+01    0.26459E+07    0.15979E+04
   207    0.58849E+04    0.70945E+00   -0.61196E+01    0.26327E+07    0.15823E+04
   208    0.58933E+04    0.71583E+00   -0.46461E+01    0.26197E+07    0.15669E+04
   209    0.59012E+04    0.72339E+00   -0.31533E+01    0.26067E+07    0.15517E+04
   210    0.59084E+04    0.73217E+00   -0.16421E+01    0.25938E+07    0.15367E+04
   211    0.59149E+04    0.74221E+00   -0.11265E+00    0.25811E+07    0.15219E+04
   212    0.59207E+04    0.75354E+00    0.14341E+01    0.25684E+07    0.15072E+04
   213    0.59260E+04    0.76620E+00    0.29982E+01    0.25558E+07    0.14927E+04
   214    0.59305E+04    0.78019E+00    0.45784E+01    0.25433E+07    0.14784E+04
   215    0.59344E+04    0.79570E+00    0.61739E+01    0.25309E+07    0.14643E+04
   216    0.59377E+04    0.81256E+00    0.77851E+01    0.25187E+07    0.14503E+04
   217    0.59403E+04    0.83091E+00    0.94100E+01    0.25065E+07    0.14365E+04
   218    0.59423E+04    0.85076E+00    0.11049E+02    0.24944E+07    0.14229E+04
   219    0.59436E+04    0.87211E+00    0.12702E+02    0.24824E+07    0.14095E+04
   220    0.59443E+04    0.89512E+00    0.14366E+02    0.24704E+07    0.13962E+04
   221    0.59443E+04    0.91970E+00    0.16043E+02    0.24586E+07    0.13831E+04
   222    0.59438E+04    0.94602E+00    0.17730E+02    0.24469E+07    0.13701E+04
   223    0.59424E+04    0.97399E+00    0.19429E+02    0.24352E+07    0.13573E+04
   224    0.59406E+04    0.10036E+01    0.21136E+02    0.24237E+07    0.13447E+04
   225    0.59381E+04    0.10351E+01    0.22854E+02    0.24122E+07    0.13322E+04
   226    0.59349E+04    0.10683E+01    0.24579E+02    0.24008E+07    0.13198E+04
   227    0.59311E+04    0.11034E+01    0.26312E+02    0.23895E+07    0.13077E+04
   228    0.59266E+04    0.11403E+01    0.28053E+02    0.23783E+07    0.12956E+04
   229    0.59216E+04    0.11791E+01    0.29799E+02    0.23672E+07    0.12838E+04
   230    0.59158E+04    0.12197E+01    0.31551E+02    0.23561E+07    0.12720E+04
   231    0.59094E+04    0.12624E+01    0.33308E+02    0.23452E+07    0.12604E+04
   232    0.59023E+04    0.13069E+01    0.35070E+02    0.23343E+07    0.12490E+04
   233    0.58947E+04    0.13536E+01    0.36834E+02    0.23235E+07    0.12377E+04
   234    0.58863E+04    0.14022E+01    0.38600E+02    0.23127E+07    0.12265E+04
   235    0.58773E+04    0.14529E+01    0.40369E+02    0.23021E+07    0.12155E+04
   236    0.58676E+04    0.15057E+01    0.42138E+02    0.22915E+07    0.12046E+04
   237    0.58573E+04    0.15605E+01    0.43908E+02    0.22810E+07    0.11938E+04
   238    0.58463E+04    0.16176E+01    0.45677E+02    0.22706E+07    0.11832E+04
   239    0.58348E+04    0.16768E+01    0.47446E+02    0.22603E+07    0.11727E+04
   240    0.58225E+04    0.17381E+01    0.49212E+02    0.22500E+07    0.11623E+04
   241    0.58097E+04    0.18016E+01    0.50975E+02    0.22398E+07    0.11521E+04
   242    0.57963E+04    0.18673E+01    0.52734E+02    0.22297E+07    0.11419E+04
   243    0.57822E+04    0.19353E+01    0.54489E+02    0.22196E+07    0.11319E+04
   244    0.57676E+04    0.20056E+01    0.56240E+02    0.22096E+07    0.11220E+04
   245    0.57522E+04    0.20781E+01    0.57984E+02    0.21997E+07    0.11123E+04
   246    0.57364E+04    0.21529E+01    0.59722E+02    0.21899E+07    0.11026E+04
   247    0.57199E+04    0.22299E+01    0.61453E+02    0.21801E+07    0.10931E+04
   248    0.57029E+04    0.23096E+01    0.63175E+02    0.21704E+07    0.10836E+04
   249    0.56853E+04    0.23913E+01    0.64888E+02    0.21608E+07    0.10743E+04
   250    0.56671E+04    0.24755E+01    0.66592E+02    0.21512E+07    0.10651E+04
