#    L    TT             EE             TE             PP             TP          
   161    0.47194E+04    0.99969E+00   -0.44708E+02    0.33607E+07    0.26102E+04
   162    0.47493E+04    0.99052E+00   -0.44453E+02    0.33417E+07    0.25788E+04
   163    0.47789E+04    0.98105E+00   -0.44170E+02    0.33230E+07    0.25478E+04
   164    0.48082E+04    0.97136E+00   -0.43862E+02    0.33044E+07    0.25173E+04
   165    0.48372E+04    0.96137E+00   -0.43525E+02    0.32859E+07    0.24873E+04
   166    0.48660E+04    0.95123E+00   -0.43162E+02    0.32676E+07    0.24578E+04
   167    0.48945E+04    0.94073E+00   -0.42774E+02    0.32494E+07    0.24287E+04
   168    0.49226E+04    0.93023E+00   -0.42358E+02    0.32314E+07    0.24001E+04
   169    0.49503E+04    0.91944E+00   -0.41913E+02    0.32135E+07    0.23720E+04
   170    0.49778E+04    0.90857E+00   -0.41442E+02    0.31958E+07    0.23443E+04
   171    0.50047E+04    0.89763E+00   -0.40943E+02    0.31782E+07    0.23171E+04
   172    0.50313E+04    0.88655E+00   -0.40416E+02    0.31608E+07    0.22903E+04
   173    0.50574E+04    0.87533E+00   -0.39862E+02    0.31435E+07    0.22640E+04
   174    0.50832E+04    0.86425E+00   -0.39280E+02    0.31264E+07    0.22382E+04
   175    0.51087E+04    0.85304E+00   -0.38671E+02    0.31094E+07    0.22128E+04
   176    0.51335E+04    0.84190E+00   -0.38033E+02    0.30925E+07    0.21879E+04
   177    0.51580E+04    0.83077E+00   -0.37369E+02    0.30757E+07    0.21634E+04
   178    0.51820E+04    0.81987E+00   -0.36677E+02    0.30592E+07    0.21393E+04
   179    0.52056E+04    0.80890E+00   -0.35957E+02    0.30427E+07    0.21157E+04
   180    0.52288E+04    0.79809E+00   -0.35210E+02    0.30264E+07    0.20925E+04
   181    0.52515E+04    0.78744E+00   -0.34437E+02    0.30102E+07    0.20697E+04
   182    0.52737E+04    0.77702E+00   -0.33636E+02    0.29941E+07    0.20472E+04
   183    0.52954E+04    0.76675E+00   -0.32808E+02    0.29782E+07    0.20252E+04
   184    0.53167E+04    0.75672E+00   -0.31953E+02    0.29624E+07    0.20035E+04
   185    0.53375E+04    0.74707E+00   -0.31074E+02    0.29467E+07    0.19822E+04
   186    0.53575E+04    0.73767E+00   -0.30166E+02    0.29312E+07    0.19613E+04
   187    0.53773E+04    0.72865E+00   -0.29231E+02    0.29158E+07    0.19406E+04
   188    0.53966E+04    0.71999E+00   -0.28272E+02    0.29005E+07    0.19204E+04
   189    0.54153E+04    0.71175E+00   -0.27287E+02    0.28853E+07    0.19004E+04
   190    0.54338E+04    0.70396E+00   -0.26277E+02    0.28703E+07    0.18808E+04
   191    0.54514E+04    0.69666E+00   -0.25240E+02    0.28553E+07    0.18614E+04
   192    0.54687E+04    0.68986E+00   -0.24178E+02    0.28405E+07    0.18424E+04
   193    0.54853E+04    0.68361E+00   -0.23092E+02    0.28258E+07    0.18236E+04
   194    0.55015E+04    0.67795E+00   -0.21981E+02    0.28113E+07    0.18051E+04
   195    0.55172E+04    0.67290E+00   -0.20847E+02    0.27968E+07    0.17868E+04
   196    0.55322E+04    0.66851E+00   -0.19689E+02    0.27825E+07    0.17689E+04
   197    0.55468E+04    0.66483E+00   -0.18507E+02    0.27682E+07    0.17511E+04
   198    0.55608E+04    0.66186E+00   -0.17303E+02    0.27541E+07    0.17336E+04
   199    0.55743E+04    0.65966E+00   -0.16076E+02    0.27401E+07    0.17163E+04
   200    0.55873E+04    0.65826E+00   -0.14827E+02    0.27262E+07    0.16992E+04
