#    L    TT             EE             BB             TE             PP             TP             EP          
    78    0.20699E+04    0.44645E+00    0.00000E+00   -0.98583E+01    0.11983E-06    0.50748E-03   -0.12971E-06
    79    0.20964E+04    0.46132E+00    0.00000E+00   -0.10406E+02    0.11912E-06    0.49922E-03   -0.90585E-07
    80    0.21233E+04    0.47633E+00    0.00000E+00   -0.10963E+02    0.11840E-06    0.49102E-03   -0.62785E-07
    81    0.21503E+04    0.49144E+00    0.00000E+00   -0.11530E+02    0.11769E-06    0.48285E-03   -0.52402E-07
    82    0.21775E+04    0.50666E+00    0.00000E+00   -0.12106E+02    0.11697E-06    0.47475E-03   -0.57837E-07
    83    0.22050E+04    0.52197E+00    0.00000E+00   -0.12691E+02    0.11626E-06    0.46675E-03   -0.75572E-07
    84    0.22327E+04    0.53737E+00    0.00000E+00   -0.13283E+02    0.11555E-06    0.45889E-03   -0.10210E-06
    85    0.22606E+04    0.55283E+00    0.00000E+00   -0.13884E+02    0.11485E-06    0.45122E-03   -0.13390E-06
    86    0.22886E+04    0.56835E+00    0.00000E+00   -0.14491E+02    0.11414E-06    0.44377E-03   -0.16773E-06
    87    0.23171E+04    0.58392E+00    0.00000E+00   -0.15104E+02    0.11344E-06    0.43653E-03   -0.20137E-06
    88    0.23456E+04    0.59954E+00    0.00000E+00   -0.15724E+02    0.11274E-06    0.42949E-03   -0.23286E-06
    89    0.23745E+04    0.61520E+00    0.00000E+00   -0.16351E+02    0.11204E-06    0.42262E-03   -0.26025E-06
    90    0.24035E+04    0.63085E+00    0.00000E+00   -0.16983E+02    0.11135E-06    0.41593E-03   -0.28159E-06
    91    0.24328E+04    0.64650E+00    0.00000E+00   -0.17621E+02    0.11066E-06    0.40938E-03   -0.29535E-06
    92    0.24623E+04    0.66212E+00    0.00000E+00   -0.18264E+02    0.10997E-06    0.40299E-03   -0.30171E-06
    93    0.24921E+04    0.67772E+00    0.00000E+00   -0.18911E+02    0.10928E-06    0.39674E-03   -0.30132E-06
    94    0.25219E+04    0.69324E+00    0.00000E+00   -0.19562E+02    0.10860E-06    0.39062E-03   -0.29478E-06
