#    L    TT             EE             BB             TE             PP             TP             EP          
    90    0.24035E+04    0.62488E+00    0.00000E+00   -0.16833E+02    0.11107E-06    0.41185E-03   -0.75639E-07
    91    0.24327E+04    0.64045E+00    0.00000E+00   -0.17468E+02    0.11037E-06    0.40519E-03   -0.12807E-06
    92    0.24622E+04    0.65600E+00    0.00000E+00   -0.18108E+02    0.10969E-06    0.39871E-03   -0.16807E-06
    93    0.24919E+04    0.67153E+00    0.00000E+00   -0.18752E+02    0.10900E-06    0.39240E-03   -0.19658E-06
    94    0.25218E+04    0.68699E+00    0.00000E+00   -0.19400E+02    0.10832E-06    0.38626E-03   -0.21457E-06
    95    0.25519E+04    0.70239E+00    0.00000E+00   -0.20053E+02    0.10764E-06    0.38028E-03   -0.22297E-06
    96    0.25820E+04    0.71772E+00    0.00000E+00   -0.20708E+02    0.10697E-06    0.37445E-03   -0.22272E-06
    97    0.26126E+04    0.73294E+00    0.00000E+00   -0.21367E+02    0.10630E-06    0.36876E-03   -0.21479E-06
    98    0.26434E+04    0.74807E+00    0.00000E+00   -0.22026E+02    0.10563E-06    0.36322E-03   -0.20010E-06
    99    0.26743E+04    0.76306E+00    0.00000E+00   -0.22688E+02    0.10496E-06    0.35781E-03   -0.17961E-06
   100    0.27055E+04    0.77791E+00    0.00000E+00   -0.23350E+02    0.10430E-06    0.35252E-03   -0.15425E-06
   101    0.27368E+04    0.79268E+00    0.00000E+00   -0.24014E+02    0.10365E-06    0.34736E-03   -0.12498E-06
   102    0.27686E+04    0.80722E+00    0.00000E+00   -0.24678E+02    0.10299E-06    0.34231E-03   -0.92719E-07
   103    0.28004E+04    0.82161E+00    0.00000E+00   -0.25342E+02    0.10234E-06    0.33736E-03   -0.58426E-07
   104    0.28324E+04    0.83584E+00    0.00000E+00   -0.26004E+02    0.10170E-06    0.33252E-03   -0.23035E-07
   105    0.28646E+04    0.84984E+00    0.00000E+00   -0.26666E+02    0.10106E-06    0.32777E-03    0.12512E-07
   106    0.28969E+04    0.86369E+00    0.00000E+00   -0.27326E+02    0.10042E-06    0.32311E-03    0.47277E-07
   107    0.29293E+04    0.87724E+00    0.00000E+00   -0.27983E+02    0.99786E-07    0.31853E-03    0.80319E-07
   108    0.29620E+04    0.89055E+00    0.00000E+00   -0.28637E+02    0.99157E-07    0.31402E-03    0.11070E-06
   109    0.29948E+04    0.90356E+00    0.00000E+00   -0.29289E+02    0.98532E-07    0.30959E-03    0.13748E-06
   110    0.30277E+04    0.91627E+00    0.00000E+00   -0.29935E+02    0.97911E-07    0.30521E-03    0.15973E-06
   111    0.30608E+04    0.92874E+00    0.00000E+00   -0.30577E+02    0.97295E-07    0.30090E-03    0.17672E-06
   112    0.30941E+04    0.94091E+00    0.00000E+00   -0.31216E+02    0.96683E-07    0.29663E-03    0.18863E-06
   113    0.31276E+04    0.95278E+00    0.00000E+00   -0.31848E+02    0.96075E-07    0.29243E-03    0.19584E-06
   114    0.31611E+04    0.96426E+00    0.00000E+00   -0.32474E+02    0.95472E-07    0.28828E-03    0.19874E-06
   115    0.31949E+04    0.97552E+00    0.00000E+00   -0.33093E+02    0.94873E-07    0.28419E-03    0.19771E-06
   116    0.32287E+04    0.98632E+00    0.00000E+00   -0.33704E+02    0.94279E-07    0.28016E-03    0.19316E-06
   117    0.32628E+04    0.99673E+00    0.00000E+00   -0.34307E+02    0.93688E-07    0.27618E-03    0.18545E-06
   118    0.32970E+04    0.10069E+01    0.00000E+00   -0.34902E+02    0.93102E-07    0.27227E-03    0.17499E-06
   119    0.33313E+04    0.10167E+01    0.00000E+00   -0.35488E+02    0.92520E-07    0.26841E-03    0.16215E-06
   120    0.33656E+04    0.10260E+01    0.00000E+00   -0.36063E+02    0.91943E-07    0.26461E-03    0.14733E-06
   121    0.34000E+04    0.10350E+01    0.00000E+00   -0.36629E+02    0.91370E-07    0.26087E-03    0.13090E-06
   122    0.34345E+04    0.10435E+01    0.00000E+00   -0.37184E+02    0.90801E-07    0.25720E-03    0.11326E-06
   123    0.34690E+04    0.10516E+01    0.00000E+00   -0.37728E+02    0.90236E-07    0.25358E-03    0.94798E-07
   124    0.35036E+04    0.10593E+01    0.00000E+00   -0.38258E+02    0.89676E-07    0.25003E-03    0.75891E-07
   125    0.35382E+04    0.10665E+01    0.00000E+00   -0.38776E+02    0.89120E-07    0.24653E-03    0.56929E-07
   126    0.35728E+04    0.10733E+01    0.00000E+00   -0.39282E+02    0.88568E-07    0.24310E-03    0.38297E-07
   127    0.36075E+04    0.10796E+01    0.00000E+00   -0.39774E+02    0.88021E-07    0.23973E-03    0.20380E-07
   128    0.36421E+04    0.10855E+01    0.00000E+00   -0.40252E+02    0.87478E-07    0.23643E-03    0.35646E-08
   129    0.36768E+04    0.10909E+01    0.00000E+00   -0.40716E+02    0.86939E-07    0.23319E-03   -0.11764E-07
   130    0.37115E+04    0.10957E+01    0.00000E+00   -0.41164E+02    0.86404E-07    0.23001E-03   -0.25222E-07
   131    0.37462E+04    0.11002E+01    0.00000E+00   -0.41597E+02    0.85874E-07    0.22690E-03   -0.36510E-07
   132    0.37809E+04    0.11041E+01    0.00000E+00   -0.42014E+02    0.85348E-07    0.22385E-03   -0.45688E-07
   133    0.38155E+04    0.11076E+01    0.00000E+00   -0.42415E+02    0.84826E-07    0.22086E-03   -0.52900E-07
   134    0.38502E+04    0.11106E+01    0.00000E+00   -0.42798E+02    0.84308E-07    0.21793E-03   -0.58291E-07
   135    0.38848E+04    0.11130E+01    0.00000E+00   -0.43163E+02    0.83795E-07    0.21506E-03   -0.62006E-07
   136    0.39193E+04    0.11150E+01    0.00000E+00   -0.43509E+02    0.83285E-07    0.21225E-03   -0.64191E-07
   137    0.39537E+04    0.11165E+01    0.00000E+00   -0.43837E+02    0.82780E-07    0.20948E-03   -0.64991E-07
   138    0.39881E+04    0.11174E+01    0.00000E+00   -0.44145E+02    0.82279E-07    0.20677E-03   -0.64552E-07
   139    0.40222E+04    0.11180E+01    0.00000E+00   -0.44434E+02    0.81782E-07    0.20411E-03   -0.63017E-07
   140    0.40564E+04    0.11180E+01    0.00000E+00   -0.44703E+02    0.81289E-07    0.20150E-03   -0.60531E-07
   141    0.40904E+04    0.11174E+01    0.00000E+00   -0.44951E+02    0.80799E-07    0.19894E-03   -0.57241E-07
   142    0.41244E+04    0.11164E+01    0.00000E+00   -0.45178E+02    0.80314E-07    0.19642E-03   -0.53290E-07
   143    0.41583E+04    0.11149E+01    0.00000E+00   -0.45385E+02    0.79833E-07    0.19394E-03   -0.48824E-07
   144    0.41920E+04    0.11129E+01    0.00000E+00   -0.45570E+02    0.79356E-07    0.19151E-03   -0.43987E-07
   145    0.42255E+04    0.11105E+01    0.00000E+00   -0.45733E+02    0.78882E-07    0.18911E-03   -0.38924E-07
   146    0.42591E+04    0.11075E+01    0.00000E+00   -0.45874E+02    0.78413E-07    0.18676E-03   -0.33780E-07
   147    0.42923E+04    0.11041E+01    0.00000E+00   -0.45991E+02    0.77947E-07    0.18443E-03   -0.28699E-07
   148    0.43254E+04    0.11002E+01    0.00000E+00   -0.46087E+02    0.77485E-07    0.18215E-03   -0.23826E-07
   149    0.43584E+04    0.10958E+01    0.00000E+00   -0.46159E+02    0.77027E-07    0.17989E-03   -0.19305E-07
   150    0.43911E+04    0.10911E+01    0.00000E+00   -0.46205E+02    0.76572E-07    0.17767E-03   -0.15281E-07
   151    0.44237E+04    0.10859E+01    0.00000E+00   -0.46228E+02    0.76121E-07    0.17547E-03   -0.11867E-07
   152    0.44559E+04    0.10802E+01    0.00000E+00   -0.46227E+02    0.75674E-07    0.17331E-03   -0.90540E-08
   153    0.44880E+04    0.10741E+01    0.00000E+00   -0.46200E+02    0.75231E-07    0.17117E-03   -0.67999E-08
   154    0.45199E+04    0.10676E+01    0.00000E+00   -0.46149E+02    0.74791E-07    0.16906E-03   -0.50636E-08
   155    0.45516E+04    0.10607E+01    0.00000E+00   -0.46072E+02    0.74355E-07    0.16698E-03   -0.38041E-08
   156    0.45829E+04    0.10535E+01    0.00000E+00   -0.45971E+02    0.73923E-07    0.16493E-03   -0.29803E-08
   157    0.46141E+04    0.10459E+01    0.00000E+00   -0.45843E+02    0.73494E-07    0.16291E-03   -0.25509E-08
   158    0.46450E+04    0.10380E+01    0.00000E+00   -0.45689E+02    0.73068E-07    0.16091E-03   -0.24750E-08
   159    0.46756E+04    0.10296E+01    0.00000E+00   -0.45509E+02    0.72646E-07    0.15895E-03   -0.27115E-08
   160    0.47060E+04    0.10210E+01    0.00000E+00   -0.45303E+02    0.72228E-07    0.15701E-03   -0.32191E-08
   161    0.47362E+04    0.10121E+01    0.00000E+00   -0.45070E+02    0.71813E-07    0.15510E-03   -0.39570E-08
   162    0.47660E+04    0.10028E+01    0.00000E+00   -0.44811E+02    0.71402E-07    0.15322E-03   -0.48839E-08
   163    0.47957E+04    0.99328E+00    0.00000E+00   -0.44525E+02    0.70993E-07    0.15137E-03   -0.59589E-08
   164    0.48249E+04    0.98350E+00    0.00000E+00   -0.44214E+02    0.70589E-07    0.14954E-03   -0.71410E-08
   165    0.48540E+04    0.97342E+00    0.00000E+00   -0.43874E+02    0.70188E-07    0.14775E-03   -0.83890E-08
   166    0.48828E+04    0.96319E+00    0.00000E+00   -0.43507E+02    0.69790E-07    0.14598E-03   -0.96620E-08
   167    0.49113E+04    0.95260E+00    0.00000E+00   -0.43115E+02    0.69395E-07    0.14424E-03   -0.10919E-07
   168    0.49394E+04    0.94200E+00    0.00000E+00   -0.42694E+02    0.69004E-07    0.14252E-03   -0.12119E-07
   169    0.49671E+04    0.93111E+00    0.00000E+00   -0.42245E+02    0.68616E-07    0.14084E-03   -0.13221E-07
   170    0.49945E+04    0.92014E+00    0.00000E+00   -0.41770E+02    0.68231E-07    0.13918E-03   -0.14183E-07
   171    0.50215E+04    0.90911E+00    0.00000E+00   -0.41265E+02    0.67849E-07    0.13755E-03   -0.14966E-07
   172    0.50481E+04    0.89793E+00    0.00000E+00   -0.40733E+02    0.67471E-07    0.13595E-03   -0.15528E-07
   173    0.50742E+04    0.88660E+00    0.00000E+00   -0.40174E+02    0.67096E-07    0.13437E-03   -0.15828E-07
   174    0.51000E+04    0.87543E+00    0.00000E+00   -0.39587E+02    0.66723E-07    0.13283E-03   -0.15825E-07
   175    0.51254E+04    0.86411E+00    0.00000E+00   -0.38972E+02    0.66355E-07    0.13131E-03   -0.15478E-07
   176    0.51503E+04    0.85288E+00    0.00000E+00   -0.38329E+02    0.65989E-07    0.12981E-03   -0.14757E-07
   177    0.51748E+04    0.84165E+00    0.00000E+00   -0.37658E+02    0.65626E-07    0.12835E-03   -0.13673E-07
   178    0.51988E+04    0.83065E+00    0.00000E+00   -0.36960E+02    0.65266E-07    0.12691E-03   -0.12249E-07
   179    0.52223E+04    0.81959E+00    0.00000E+00   -0.36233E+02    0.64910E-07    0.12550E-03   -0.10508E-07
   180    0.52455E+04    0.80868E+00    0.00000E+00   -0.35480E+02    0.64556E-07    0.12411E-03   -0.84701E-08
   181    0.52682E+04    0.79793E+00    0.00000E+00   -0.34700E+02    0.64205E-07    0.12274E-03   -0.61592E-08
