#    L    TT             EE             TE             PP             TP          
   301    0.39776E+04    0.95940E+01    0.12013E+03    0.17167E+07    0.72194E+03
   302    0.39435E+04    0.97767E+01    0.12038E+03    0.17099E+07    0.71670E+03
   303    0.39094E+04    0.99608E+01    0.12059E+03    0.17031E+07    0.71151E+03
   304    0.38752E+04    0.10146E+02    0.12075E+03    0.16964E+07    0.70637E+03
   305    0.38410E+04    0.10332E+02    0.12088E+03    0.16898E+07    0.70128E+03
   306    0.38067E+04    0.10518E+02    0.12097E+03    0.16831E+07    0.69623E+03
   307    0.37725E+04    0.10705E+02    0.12101E+03    0.16765E+07    0.69123E+03
   308    0.37383E+04    0.10894E+02    0.12104E+03    0.16700E+07    0.68627E+03
   309    0.37042E+04    0.11082E+02    0.12100E+03    0.16635E+07    0.68135E+03
   310    0.36700E+04    0.11270E+02    0.12094E+03    0.16570E+07    0.67648E+03
   311    0.36359E+04    0.11460E+02    0.12083E+03    0.16506E+07    0.67165E+03
   312    0.36019E+04    0.11650E+02    0.12069E+03    0.16442E+07    0.66686E+03
   313    0.35680E+04    0.11840E+02    0.12051E+03    0.16378E+07    0.66211E+03
   314    0.35341E+04    0.12031E+02    0.12029E+03    0.16315E+07    0.65741E+03
   315    0.35003E+04    0.12221E+02    0.12003E+03    0.16252E+07    0.65274E+03
   316    0.34666E+04    0.12411E+02    0.11973E+03    0.16189E+07    0.64812E+03
   317    0.34330E+04    0.12601E+02    0.11940E+03    0.16127E+07    0.64353E+03
   318    0.33995E+04    0.12792E+02    0.11902E+03    0.16065E+07    0.63898E+03
   319    0.33661E+04    0.12982E+02    0.11861E+03    0.16004E+07    0.63447E+03
   320    0.33329E+04    0.13172E+02    0.11816E+03    0.15942E+07    0.62999E+03
